STATION,DATE,ROUTE,MP,LANE,H0000,H0100,H0200,H0300,H0400,H0500,H0600,H0700,H0800,H0900,H1000,H1100,H1200,H1300,H1400,H1500,H1600,H1700,H1800,H1900,H2000,H2100,H2200,H2300,TOTAL
-675,2023-01-10,92,2.559,NLane1,25,21,13.0,23,84.0,241.0,600.0,1107.0,1295.0,933.0,766.0,744.0,671.0,664.0,676.0,919.0,945.0,985.0,700.0,353.0,262.0,206,113,55,12401
-675,2023-01-10,92,2.559,PLane1,45,23,15.0,6,23.0,113.0,160.0,440.0,462.0,402.0,327.0,408.0,447.0,502.0,577.0,725.0,933.0,972.0,762.0,495.0,388.0,297,314,124,8960
-675,2023-01-11,92,2.559,NLane1,25,10,9.0,23,76.0,211.0,515.0,1000.0,1132.0,935.0,715.0,722.0,796.0,755.0,691.0,882.0,903.0,946.0,788.0,439.0,322.0,217,136,58,12306
-675,2023-01-11,92,2.559,PLane1,55,26,9.0,10,23.0,106.0,136.0,414.0,482.0,374.0,354.0,408.0,473.0,571.0,606.0,726.0,834.0,1007.0,857.0,539.0,434.0,372,247,95,9158
-675,2023-01-12,92,2.559,NLane1,35,14,13.0,22,83.0,249.0,586.0,1102.0,1295.0,981.0,771.0,828.0,735.0,649.0,680.0,964.0,889.0,957.0,783.0,480.0,318.0,252,175,98,12959
-675,2023-01-12,92,2.559,PLane1,63,33,19.0,11,28.0,119.0,170.0,469.0,489.0,415.0,334.0,392.0,507.0,494.0,689.0,721.0,884.0,994.0,897.0,608.0,441.0,366,269,120,9532
-675,2023-01-13,92,2.559,NLane1,39,28,16.0,25,79.0,193.0,495.0,872.0,931.0,792.0,825.0,923.0,948.0,855.0,862.0,920.0,939.0,1106.0,838.0,500.0,372.0,283,232,137,13210
-675,2023-01-13,92,2.559,PLane1,65,41,26.0,15,25.0,94.0,149.0,368.0,466.0,365.0,375.0,432.0,559.0,638.0,730.0,800.0,913.0,873.0,728.0,546.0,475.0,458,390,201,9732
-675,2023-01-14,92,2.559,NLane1,78,34,21.0,19,45.0,109.0,216.0,327.0,483.0,666.0,716.0,829.0,883.0,894.0,776.0,774.0,802.0,889.0,749.0,492.0,337.0,260,198,138,10735
-675,2023-01-14,92,2.559,PLane1,115,49,37.0,21,19.0,66.0,71.0,151.0,249.0,286.0,356.0,435.0,511.0,620.0,601.0,576.0,589.0,611.0,531.0,442.0,385.0,330,376,220,7647
-675,2023-01-15,92,2.559,NLane1,86,38,11.0,20,22.0,59.0,105.0,105.0,197.0,188.0,251.0,288.0,299.0,402.0,390.0,492.0,516.0,446.0,417.0,510.0,448.0,330,170,78,5868
-675,2023-01-15,92,2.559,PLane1,106,58,27.0,17,11.0,36.0,28.0,37.0,92.0,120.0,173.0,210.0,206.0,268.0,320.0,375.0,510.0,481.0,304.0,259.0,281.0,233,132,80,4364
-675,2023-01-16,92,2.559,NLane1,60,14,13.0,12,50.0,137.0,385.0,595.0,669.0,706.0,775.0,806.0,835.0,849.0,728.0,780.0,798.0,824.0,622.0,384.0,282.0,139,122,65,10650
-675,2023-01-16,92,2.559,PLane1,45,22,21.0,6,13.0,115.0,104.0,220.0,329.0,325.0,349.0,386.0,481.0,605.0,557.0,663.0,771.0,814.0,619.0,489.0,420.0,232,169,105,7860
-675,2023-01-17,92,2.559,NLane1,28,16,7.0,20,54.0,205.0,539.0,979.0,1149.0,890.0,698.0,752.0,694.0,614.0,672.0,935.0,878.0,879.0,643.0,401.0,225.0,154,107,62,11601
-675,2023-01-17,92,2.559,PLane1,52,20,7.0,14,19.0,107.0,145.0,441.0,467.0,420.0,377.0,387.0,426.0,470.0,589.0,833.0,893.0,1016.0,855.0,489.0,134.0,222,245,153,8781
-675,2023-01-19,92,2.559,NLane1,29,10,13.0,19,71.0,247.0,627.0,1103.0,1216.0,969.0,747.0,783.0,872.0,644.0,752.0,914.0,889.0,910.0,711.0,473.0,322.0,258,135,60,12774
-675,2023-01-19,92,2.559,PLane1,69,33,11.0,12,25.0,113.0,171.0,390.0,519.0,421.0,369.0,419.0,519.0,584.0,630.0,752.0,932.0,952.0,869.0,596.0,454.0,400,226,134,9600
-675,2023-01-20,92,2.559,NLane1,34,21,15.0,22,66.0,218.0,534.0,982.0,1063.0,934.0,778.0,859.0,957.0,818.0,776.0,943.0,1005.0,1207.0,964.0,554.0,362.0,359,259,127,13857
-675,2023-01-20,92,2.559,PLane1,65,27,22.0,11,26.0,99.0,160.0,421.0,480.0,409.0,360.0,457.0,543.0,628.0,680.0,784.0,846.0,932.0,770.0,551.0,436.0,494,484,209,9894
-675,2023-01-21,92,2.559,NLane1,65,33,20.0,17,38.0,107.0,225.0,346.0,567.0,638.0,804.0,864.0,932.0,888.0,824.0,898.0,915.0,907.0,823.0,543.0,415.0,368,257,140,11634
-675,2023-01-21,92,2.559,PLane1,112,52,27.0,15,23.0,74.0,66.0,137.0,225.0,296.0,359.0,423.0,503.0,622.0,610.0,620.0,608.0,659.0,635.0,532.0,511.0,454,325,169,8057
-675,2023-01-23,92,2.559,NLane1,28,25,12.0,14,79.0,221.0,550.0,991.0,1094.0,881.0,668.0,724.0,728.0,630.0,738.0,873.0,921.0,1031.0,705.0,405.0,325.0,194,131,48,12016
-675,2023-01-23,92,2.559,PLane1,43,31,4.0,7,18.0,146.0,165.0,419.0,476.0,361.0,335.0,368.0,429.0,457.0,594.0,710.0,808.0,995.0,864.0,484.0,402.0,361,272,76,8825
-675,2023-01-24,92,2.559,NLane1,35,23,14.0,10,84.0,245.0,618.0,1132.0,1166.0,958.0,797.0,770.0,694.0,653.0,651.0,846.0,936.0,979.0,698.0,454.0,331.0,248,68,35,12445
-675,2023-01-24,92,2.559,PLane1,59,25,13.0,9,24.0,135.0,167.0,440.0,520.0,397.0,397.0,390.0,437.0,460.0,603.0,760.0,917.0,1129.0,843.0,560.0,444.0,292,148,71,9240
-675,2023-01-25,92,2.559,NLane1,15,13,16.0,10,50.0,177.0,458.0,862.0,1031.0,926.0,681.0,734.0,800.0,756.0,679.0,877.0,908.0,978.0,676.0,401.0,268.0,186,121,70,11693
-675,2023-01-25,92,2.559,PLane1,27,27,14.0,11,16.0,107.0,140.0,380.0,456.0,381.0,350.0,417.0,454.0,529.0,608.0,754.0,893.0,1035.0,841.0,521.0,389.0,330,237,146,9063
-675,2023-01-26,92,2.559,NLane1,31,14,13.0,17,64.0,237.0,574.0,1021.0,1205.0,883.0,726.0,793.0,829.0,678.0,739.0,959.0,969.0,946.0,794.0,497.0,382.0,273,134,75,12853
-675,2023-01-26,92,2.559,PLane1,64,34,9.0,11,17.0,133.0,160.0,423.0,508.0,400.0,386.0,422.0,490.0,550.0,692.0,758.0,905.0,1090.0,868.0,573.0,456.0,387,237,117,9690
-675,2023-01-27,92,2.559,NLane1,31,12,9.0,18,64.0,168.0,469.0,819.0,891.0,816.0,688.0,793.0,853.0,726.0,783.0,899.0,944.0,1003.0,895.0,515.0,385.0,321,207,168,12477
-675,2023-01-27,92,2.559,PLane1,69,41,11.0,19,19.0,114.0,141.0,396.0,391.0,378.0,381.0,448.0,539.0,592.0,666.0,741.0,862.0,876.0,776.0,508.0,453.0,401,312,218,9352
-675,2023-01-28,92,2.559,NLane1,83,36,21.0,14,30.0,88.0,241.0,320.0,494.0,604.0,788.0,840.0,860.0,861.0,803.0,839.0,875.0,999.0,816.0,514.0,505.0,300,231,160,11322
-675,2023-01-28,92,2.559,PLane1,116,57,34.0,18,15.0,38.0,81.0,144.0,245.0,287.0,397.0,420.0,507.0,594.0,580.0,609.0,591.0,598.0,602.0,535.0,428.0,438,460,185,7979
-675,2023-01-29,92,2.559,NLane1,94,40,21.0,14,30.0,56.0,118.0,128.0,201.0,245.0,345.0,373.0,394.0,385.0,419.0,410.0,515.0,391.0,328.0,369.0,399.0,215,108,63,5661
-675,2023-01-29,92,2.559,PLane1,106,55,45.0,23,15.0,32.0,37.0,47.0,116.0,131.0,186.0,238.0,293.0,294.0,346.0,382.0,297.0,349.0,262.0,238.0,251.0,166,81,71,4061
-675,2023-01-30,92,2.559,NLane1,31,17,13.0,19,71.0,226.0,556.0,998.0,1144.0,866.0,655.0,703.0,714.0,570.0,703.0,799.0,831.0,906.0,713.0,452.0,321.0,188,109,63,11668
-675,2023-01-30,92,2.559,PLane1,44,20,9.0,11,21.0,145.0,127.0,396.0,447.0,357.0,337.0,384.0,441.0,458.0,622.0,657.0,848.0,1018.0,795.0,462.0,416.0,290,174,75,8554
-675,2023-01-31,92,2.559,NLane1,33,17,14.0,22,75.0,239.0,603.0,1149.0,1228.0,1014.0,762.0,789.0,728.0,653.0,690.0,914.0,946.0,969.0,734.0,488.0,322.0,251,136,57,12833
-675,2023-01-31,92,2.559,PLane1,50,24,6.0,9,23.0,138.0,152.0,405.0,490.0,399.0,361.0,397.0,425.0,513.0,579.0,700.0,874.0,1091.0,859.0,524.0,431.0,367,201,78,9096
-675,2023-02-06,92,2.559,NLane1,29,12,17.0,22,72.0,217.0,524.0,931.0,1016.0,849.0,641.0,671.0,672.0,575.0,632.0,812.0,928.0,984.0,660.0,416.0,299.0,187,110,51,11327
-675,2023-02-06,92,2.559,PLane1,41,23,12.0,7,18.0,130.0,136.0,273.0,438.0,408.0,315.0,387.0,428.0,443.0,590.0,620.0,874.0,998.0,727.0,488.0,372.0,351,246,85,8410
-675,2023-02-07,92,2.559,NLane1,31,21,20.0,22,77.0,256.0,614.0,1148.0,1315.0,1060.0,712.0,857.0,842.0,707.0,666.0,823.0,871.0,902.0,729.0,430.0,351.0,237,145,61,12897
-675,2023-02-07,92,2.559,PLane1,48,25,10.0,10,25.0,129.0,177.0,445.0,493.0,422.0,366.0,443.0,491.0,519.0,581.0,748.0,943.0,1058.0,848.0,491.0,431.0,338,185,84,9310
-675,2023-02-08,92,2.559,NLane1,28,12,9.0,22,70.0,238.0,595.0,1170.0,1219.0,1018.0,733.0,836.0,841.0,786.0,689.0,849.0,988.0,1037.0,840.0,433.0,333.0,268,141,73,13228
-675,2023-02-08,92,2.559,PLane1,57,20,11.0,8,25.0,133.0,184.0,465.0,456.0,389.0,343.0,419.0,495.0,577.0,649.0,838.0,890.0,1006.0,839.0,515.0,462.0,510,271,110,9672
-675,2023-02-09,92,2.559,NLane1,35,19,13.0,20,66.0,249.0,617.0,1111.0,1288.0,1049.0,694.0,815.0,768.0,662.0,774.0,872.0,937.0,1054.0,817.0,538.0,352.0,276,181,75,13282
-675,2023-02-09,92,2.559,PLane1,67,38,14.0,11,24.0,132.0,149.0,471.0,489.0,432.0,377.0,402.0,479.0,534.0,734.0,778.0,891.0,1037.0,890.0,575.0,490.0,421,267,131,9833
-675,2023-02-10,92,2.559,NLane1,41,25,22.0,22,59.0,198.0,464.0,956.0,1049.0,963.0,815.0,868.0,878.0,797.0,769.0,965.0,1036.0,1061.0,1071.0,669.0,367.0,343,254,150,13842
-675,2023-02-10,92,2.559,PLane1,71,40,14.0,14,26.0,113.0,149.0,427.0,450.0,438.0,384.0,435.0,537.0,579.0,695.0,807.0,805.0,858.0,828.0,540.0,545.0,465,352,185,9757
-675,2023-02-11,92,2.559,NLane1,90,36,20.0,14,29.0,96.0,238.0,357.0,519.0,666.0,864.0,903.0,995.0,873.0,818.0,883.0,905.0,917.0,859.0,547.0,415.0,349,245,178,11816
-675,2023-02-11,92,2.559,PLane1,124,57,27.0,17,24.0,63.0,86.0,167.0,245.0,318.0,354.0,455.0,537.0,571.0,623.0,625.0,673.0,653.0,598.0,515.0,424.0,430,332,175,8093
-675,2023-02-12,92,2.559,NLane1,122,49,14.0,10,29.0,53.0,107.0,121.0,199.0,297.0,360.0,419.0,393.0,453.0,555.0,721.0,662.0,325.0,416.0,509.0,970.0,561,195,87,7627
-675,2023-02-12,92,2.559,PLane1,149,53,39.0,12,14.0,44.0,30.0,58.0,136.0,138.0,196.0,248.0,281.0,324.0,445.0,687.0,836.0,346.0,224.0,271.0,401.0,416,162,68,5578
-675,2023-02-13,92,2.559,NLane1,40,23,16.0,23,80.0,239.0,635.0,1069.0,1224.0,922.0,735.0,723.0,786.0,649.0,702.0,933.0,990.0,968.0,812.0,479.0,301.0,227,134,65,12775
-675,2023-02-13,92,2.559,PLane1,54,17,15.0,8,17.0,147.0,178.0,470.0,455.0,376.0,355.0,406.0,445.0,479.0,586.0,665.0,809.0,1032.0,791.0,571.0,429.0,304,192,81,8882
-675,2023-02-14,92,2.559,NLane1,44,15,10.0,16,58.0,228.0,492.0,992.0,1182.0,1029.0,788.0,857.0,852.0,726.0,755.0,1009.0,1094.0,1038.0,839.0,518.0,334.0,252,134,67,13329
-675,2023-02-14,92,2.559,PLane1,60,21,10.0,8,22.0,121.0,201.0,472.0,511.0,404.0,353.0,427.0,495.0,555.0,639.0,720.0,964.0,1028.0,857.0,508.0,410.0,372,243,117,9518
-675,2023-02-15,92,2.559,NLane1,28,27,22.0,27,92.0,260.0,583.0,1141.0,1210.0,1002.0,745.0,825.0,826.0,758.0,728.0,900.0,922.0,984.0,805.0,451.0,375.0,232,111,71,13125
-675,2023-02-15,92,2.559,PLane1,54,27,13.0,8,32.0,150.0,173.0,505.0,476.0,420.0,364.0,422.0,537.0,540.0,650.0,749.0,854.0,1014.0,897.0,578.0,503.0,313,194,95,9568
-675,2023-02-16,92,2.559,NLane1,30,14,15.0,24,94.0,245.0,575.0,1122.0,1300.0,954.0,767.0,832.0,811.0,659.0,711.0,933.0,993.0,968.0,795.0,603.0,392.0,308,165,104,13414
-675,2023-02-16,92,2.559,PLane1,55,30,17.0,10,25.0,150.0,183.0,483.0,522.0,381.0,354.0,405.0,521.0,576.0,667.0,776.0,854.0,1015.0,907.0,644.0,445.0,448,260,139,9867
-675,2023-02-17,92,2.559,NLane1,49,18,15.0,28,77.0,203.0,478.0,914.0,1024.0,910.0,810.0,913.0,849.0,816.0,807.0,899.0,922.0,976.0,884.0,563.0,389.0,303,224,135,13206
-675,2023-02-17,92,2.559,PLane1,77,40,20.0,13,25.0,106.0,153.0,371.0,474.0,390.0,362.0,474.0,529.0,634.0,600.0,745.0,803.0,898.0,713.0,565.0,429.0,444,335,184,9384
-675,2023-02-18,92,2.559,NLane1,74,26,13.0,23,34.0,104.0,181.0,295.0,550.0,652.0,775.0,824.0,864.0,801.0,784.0,786.0,834.0,822.0,763.0,488.0,375.0,323,228,125,10744
-675,2023-02-18,92,2.559,PLane1,103,71,36.0,15,28.0,38.0,82.0,159.0,235.0,243.0,328.0,400.0,470.0,534.0,538.0,560.0,567.0,591.0,563.0,534.0,406.0,433,289,196,7419
-675,2023-02-20,92,2.559,NLane1,51,25,15.0,16,47.0,172.0,386.0,583.0,686.0,740.0,764.0,826.0,811.0,812.0,750.0,806.0,904.0,822.0,747.0,462.0,341.0,227,113,61,11167
-675,2023-02-20,92,2.559,PLane1,54,29,23.0,11,12.0,127.0,118.0,248.0,321.0,354.0,349.0,382.0,486.0,526.0,539.0,654.0,766.0,786.0,676.0,477.0,392.0,292,191,91,7904
-675,2023-03-01,92,2.559,NLane1,39,18,12.0,30,78.0,232.0,581.0,1063.0,1119.0,844.0,669.0,719.0,787.0,722.0,724.0,883.0,938.0,898.0,768.0,431.0,316.0,230,127,64,12292
-675,2023-03-01,92,2.559,PLane1,66,27,16.0,8,28.0,137.0,151.0,365.0,452.0,353.0,314.0,379.0,488.0,516.0,562.0,688.0,854.0,1033.0,819.0,547.0,421.0,328,241,138,8931
-675,2023-03-02,92,2.559,NLane1,38,21,12.0,19,72.0,257.0,637.0,1197.0,1273.0,1051.0,799.0,815.0,855.0,701.0,693.0,916.0,1018.0,1057.0,816.0,593.0,373.0,299,171,90,13773
-675,2023-03-02,92,2.559,PLane1,63,27,16.0,11,24.0,142.0,192.0,472.0,537.0,409.0,381.0,450.0,510.0,586.0,698.0,756.0,909.0,1090.0,898.0,589.0,507.0,416,302,185,10170
-675,2023-03-03,92,2.559,NLane1,36,26,18.0,16,66.0,210.0,554.0,1021.0,1093.0,906.0,771.0,864.0,862.0,713.0,818.0,946.0,962.0,1062.0,959.0,654.0,489.0,376,256,132,13810
-675,2023-03-03,92,2.559,PLane1,66,37,22.0,10,32.0,117.0,169.0,459.0,448.0,391.0,338.0,463.0,533.0,641.0,730.0,748.0,896.0,900.0,804.0,595.0,495.0,476,331,236,9937
-675,2023-03-04,92,2.559,NLane1,90,47,26.0,28,34.0,124.0,264.0,419.0,513.0,722.0,875.0,1014.0,989.0,948.0,890.0,970.0,948.0,957.0,843.0,621.0,429.0,388,263,98,12500
-675,2023-03-04,92,2.559,PLane1,163,62,36.0,19,16.0,63.0,81.0,154.0,263.0,321.0,407.0,477.0,548.0,709.0,720.0,693.0,666.0,719.0,641.0,622.0,499.0,446,303,199,8827
-675,2023-03-05,92,2.559,NLane1,55,26,15.0,7,10.0,56.0,115.0,108.0,162.0,258.0,332.0,339.0,352.0,437.0,487.0,504.0,625.0,506.0,543.0,657.0,507.0,285,168,73,6627
-675,2023-03-05,92,2.559,PLane1,117,48,22.0,12,10.0,27.0,38.0,53.0,84.0,97.0,158.0,190.0,246.0,285.0,344.0,503.0,615.0,573.0,350.0,359.0,341.0,238,111,70,4891
-675,2023-03-06,92,2.559,NLane1,19,12,10.0,19,71.0,219.0,491.0,959.0,1074.0,846.0,692.0,710.0,690.0,596.0,673.0,897.0,876.0,889.0,711.0,495.0,352.0,212,130,69,11712
-675,2023-03-06,92,2.559,PLane1,18,14,6.0,6,7.0,79.0,125.0,376.0,442.0,397.0,332.0,404.0,442.0,493.0,595.0,668.0,818.0,1095.0,763.0,499.0,423.0,305,191,98,8596
-675,2023-03-07,92,2.559,NLane1,35,23,15.0,26,67.0,266.0,630.0,1201.0,1336.0,1031.0,765.0,829.0,819.0,701.0,736.0,886.0,953.0,921.0,811.0,443.0,362.0,256,150,62,13324
-675,2023-03-07,92,2.559,PLane1,51,33,16.0,13,28.0,145.0,188.0,477.0,464.0,416.0,375.0,429.0,515.0,583.0,660.0,756.0,925.0,1057.0,875.0,504.0,407.0,327,236,105,9585
-675,2023-03-08,92,2.559,NLane1,35,15,14.0,28,84.0,223.0,578.0,1195.0,1316.0,1009.0,742.0,792.0,874.0,699.0,759.0,884.0,993.0,949.0,651.0,373.0,295.0,201,128,56,12893
-675,2023-03-08,92,2.559,PLane1,65,29,14.0,11,24.0,159.0,181.0,452.0,504.0,430.0,390.0,412.0,501.0,598.0,568.0,765.0,927.0,1055.0,830.0,498.0,350.0,318,209,106,9396
-675,2023-03-09,92,2.559,NLane1,35,16,12.0,22,74.0,243.0,581.0,1119.0,1254.0,956.0,787.0,814.0,832.0,688.0,712.0,930.0,973.0,997.0,838.0,545.0,392.0,267,139,89,13315
-675,2023-03-09,92,2.559,PLane1,59,32,9.0,10,28.0,136.0,168.0,487.0,473.0,379.0,376.0,403.0,457.0,578.0,635.0,723.0,863.0,1058.0,903.0,609.0,440.0,384,275,138,9623
-675,2023-03-10,92,2.559,NLane1,51,18,11.0,25,65.0,207.0,520.0,933.0,1025.0,913.0,766.0,870.0,887.0,759.0,760.0,922.0,948.0,1024.0,915.0,497.0,312.0,266,217,147,13058
-675,2023-03-10,92,2.559,PLane1,70,26,15.0,10,20.0,101.0,154.0,424.0,445.0,385.0,365.0,458.0,498.0,647.0,640.0,682.0,791.0,873.0,760.0,551.0,408.0,406,371,191,9291
-675,2023-03-11,92,2.559,NLane1,77,35,20.0,20,30.0,108.0,217.0,393.0,538.0,690.0,856.0,847.0,905.0,920.0,850.0,888.0,864.0,869.0,869.0,601.0,410.0,339,220,207,11773
-675,2023-03-11,92,2.559,PLane1,112,57,25.0,28,23.0,38.0,81.0,204.0,254.0,299.0,389.0,423.0,515.0,622.0,607.0,682.0,630.0,687.0,613.0,518.0,408.0,400,388,183,8186
-675,2023-03-12,92,2.559,NLane1,82,32,,76,33.0,62.0,123.0,133.0,171.0,220.0,328.0,349.0,424.0,444.0,444.0,538.0,610.0,528.0,486.0,650.0,634.0,353,202,102,7024
-675,2023-03-12,92,2.559,PLane1,114,52,,130,31.0,50.0,44.0,38.0,82.0,105.0,151.0,201.0,236.0,322.0,348.0,465.0,585.0,513.0,362.0,377.0,388.0,258,163,96,5111
-675,2023-03-13,92,2.559,NLane1,47,38,21.0,22,71.0,234.0,577.0,974.0,1128.0,920.0,760.0,824.0,808.0,720.0,763.0,899.0,941.0,985.0,767.0,552.0,380.0,252,158,71,12912
-675,2023-03-13,92,2.559,PLane1,53,31,19.0,12,18.0,144.0,184.0,363.0,463.0,388.0,345.0,383.0,491.0,531.0,586.0,756.0,876.0,1047.0,861.0,590.0,465.0,368,246,105,9325
-675,2023-03-14,92,2.559,NLane1,40,30,13.0,27,77.0,256.0,613.0,1083.0,1283.0,1053.0,769.0,794.0,791.0,656.0,755.0,986.0,1001.0,944.0,800.0,448.0,389.0,262,167,69,13306
-675,2023-03-14,92,2.559,PLane1,46,32,20.0,9,28.0,146.0,182.0,461.0,474.0,437.0,363.0,413.0,503.0,584.0,670.0,762.0,870.0,930.0,855.0,643.0,460.0,391,218,137,9634
-675,2023-03-15,92,2.559,NLane1,29,24,14.0,24,71.0,213.0,563.0,1054.0,1178.0,936.0,693.0,858.0,774.0,730.0,726.0,889.0,952.0,926.0,795.0,551.0,381.0,250,156,112,12899
-675,2023-03-15,92,2.559,PLane1,58,37,16.0,9,22.0,140.0,158.0,434.0,457.0,403.0,332.0,385.0,499.0,494.0,571.0,774.0,931.0,1078.0,828.0,595.0,510.0,420,259,117,9527
-675,2023-03-16,92,2.559,NLane1,46,17,17.0,27,82.0,244.0,613.0,1109.0,1240.0,1103.0,772.0,890.0,755.0,706.0,779.0,965.0,967.0,1026.0,890.0,618.0,489.0,350,176,107,13988
-675,2023-03-16,92,2.559,PLane1,71,36,17.0,15,24.0,139.0,202.0,444.0,475.0,409.0,396.0,430.0,501.0,576.0,664.0,746.0,873.0,1062.0,967.0,617.0,565.0,445,280,147,10101
-675,2023-03-17,92,2.559,NLane1,44,21,17.0,26,54.0,198.0,532.0,899.0,1096.0,970.0,771.0,880.0,918.0,802.0,818.0,1047.0,1053.0,1114.0,930.0,666.0,477.0,393,241,194,14161
-675,2023-03-17,92,2.559,PLane1,61,29,14.0,14,19.0,107.0,170.0,450.0,462.0,423.0,375.0,504.0,530.0,642.0,718.0,803.0,834.0,944.0,726.0,632.0,486.0,493,403,247,10086
-675,2023-03-18,92,2.559,NLane1,82,45,20.0,21,24.0,100.0,206.0,355.0,555.0,748.0,831.0,945.0,942.0,961.0,842.0,926.0,990.0,1010.0,936.0,694.0,463.0,430,308,191,12625
-675,2023-03-18,92,2.559,PLane1,138,73,30.0,22,24.0,52.0,87.0,162.0,278.0,354.0,402.0,481.0,552.0,618.0,656.0,666.0,699.0,601.0,601.0,517.0,502.0,519,507,221,8762
-675,2023-03-19,92,2.559,NLane1,108,38,30.0,21,22.0,69.0,112.0,126.0,223.0,232.0,368.0,410.0,462.0,437.0,504.0,585.0,679.0,527.0,522.0,666.0,604.0,353,177,85,7360
-675,2023-03-19,92,2.559,PLane1,131,76,44.0,23,10.0,42.0,34.0,49.0,116.0,143.0,211.0,255.0,286.0,362.0,370.0,494.0,603.0,571.0,348.0,364.0,388.0,256,135,84,5395
-675,2023-03-20,92,2.559,NLane1,29,21,10.0,28,76.0,269.0,570.0,1042.0,1220.0,952.0,697.0,758.0,766.0,648.0,699.0,841.0,880.0,906.0,753.0,489.0,376.0,209,145,58,12442
-675,2023-03-20,92,2.559,PLane1,48,14,8.0,8,22.0,149.0,168.0,472.0,447.0,399.0,324.0,409.0,455.0,498.0,539.0,622.0,912.0,1041.0,748.0,524.0,393.0,375,324,80,8979
