STATION,DATE,ROUTE,MP,LANE,H0000,H0100,H0200,H0300,H0400,H0500,H0600,H0700,H0800,H0900,H1000,H1100,H1200,H1300,H1400,H1500,H1600,H1700,H1800,H1900,H2000,H2100,H2200,H2300,TOTAL
-643,2023-01-20,2932,1.6,PLane1,15.0,6.0,9.0,4.0,12.0,65.0,68.0,330.0,282.0,259.0,253,360,394,360,431,456,462,489,403,364,232,203,128,98,5683
-643,2023-01-20,2932,1.6,PLane2,0.0,0.0,1.0,0.0,1.0,1.0,2.0,6.0,10.0,5.0,8,7,12,18,15,11,19,10,6,4,7,9,6,3,161
-643,2023-01-21,2932,1.6,NLane1,26.0,14.0,8.0,8.0,12.0,18.0,43.0,96.0,174.0,285.0,326,381,433,401,415,426,409,414,339,285,202,134,142,70,5061
-643,2023-01-21,2932,1.6,PLane1,28.0,24.0,7.0,3.0,10.0,30.0,31.0,86.0,138.0,243.0,301,349,396,419,423,421,445,462,386,295,229,196,136,58,5116
-643,2023-01-21,2932,1.6,PLane2,4.0,0.0,1.0,0.0,1.0,4.0,4.0,11.0,6.0,6.0,7,8,17,49,17,11,18,12,7,9,6,4,4,3,209
-643,2023-01-24,2932,1.6,NLane1,16.0,5.0,5.0,8.0,7.0,61.0,97.0,294.0,369.0,344.0,290,370,366,315,401,470,478,515,405,258,174,115,48,13,5424
-643,2023-01-24,2932,1.6,PLane1,10.0,6.0,4.0,4.0,18.0,78.0,92.0,366.0,319.0,233.0,225,346,314,327,445,434,442,493,384,310,274,167,77,39,5407
-643,2023-01-24,2932,1.6,PLane2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0,6.0,4.0,14,2,10,12,8,17,11,17,8,12,6,1,7,16,160
-643,2023-01-26,2932,1.6,NLane1,18.0,10.0,5.0,7.0,10.0,43.0,92.0,294.0,329.0,335.0,287,351,394,314,424,540,505,554,421,258,220,127,55,24,5617
-643,2023-01-26,2932,1.6,PLane1,17.0,6.0,7.0,6.0,17.0,80.0,72.0,365.0,297.0,235.0,232,322,327,360,416,464,453,556,446,318,291,184,89,36,5596
-643,2023-01-26,2932,1.6,PLane2,2.0,0.0,0.0,2.0,1.0,2.0,4.0,6.0,20.0,13.0,3,6,7,10,11,8,13,15,7,9,4,1,1,1,146
-643,2023-01-28,2932,1.6,NLane1,41.0,30.0,14.0,14.0,6.0,20.0,41.0,122.0,163.0,280.0,358,392,420,403,415,383,469,429,417,247,225,125,125,80,5219
-643,2023-01-28,2932,1.6,PLane1,40.0,26.0,12.0,10.0,8.0,20.0,39.0,75.0,154.0,216.0,317,345,416,449,407,413,440,444,429,296,215,198,157,99,5225
-643,2023-01-28,2932,1.6,PLane2,1.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,11.0,6.0,10,12,11,10,20,22,13,15,11,6,5,2,0,0,162
-643,2023-01-30,2932,1.6,NLane1,9.0,8.0,3.0,7.0,14.0,52.0,103.0,289.0,310.0,324.0,309,331,376,322,438,517,459,497,389,264,212,125,61,18,5437
-643,2023-01-30,2932,1.6,PLane1,5.0,3.0,1.0,2.0,7.0,63.0,54.0,321.0,286.0,190.0,223,351,360,313,447,425,455,436,420,363,190,144,82,29,5170
-643,2023-01-30,2932,1.6,PLane2,2.0,0.0,1.0,0.0,0.0,1.0,5.0,8.0,13.0,15.0,16,9,27,12,15,24,21,18,13,9,9,8,1,0,227
-643,2023-01-31,2932,1.6,NLane1,17.0,8.0,4.0,3.0,13.0,45.0,93.0,288.0,323.0,317.0,296,347,366,309,417,499,508,567,448,318,207,106,50,25,5574
-643,2023-01-31,2932,1.6,PLane1,15.0,8.0,2.0,3.0,8.0,31.0,28.0,67.0,205.0,231.0,212,320,344,328,423,446,483,492,469,360,239,112,64,19,4909
-643,2023-01-31,2932,1.6,PLane2,0.0,1.0,2.0,0.0,0.0,5.0,5.0,14.0,16.0,24.0,20,18,14,16,13,19,16,10,7,6,4,3,2,1,216
-643,2023-02-07,2932,1.6,NLane1,12.0,5.0,6.0,8.0,14.0,53.0,124.0,302.0,356.0,307.0,294,323,388,313,422,508,522,564,419,304,201,109,52,19,5625
-643,2023-02-07,2932,1.6,PLane1,14.0,11.0,4.0,5.0,17.0,92.0,87.0,369.0,322.0,245.0,252,318,376,318,441,465,513,539,453,308,231,181,86,29,5676
-643,2023-02-07,2932,1.6,PLane2,0.0,0.0,0.0,0.0,1.0,0.0,6.0,8.0,7.0,14.0,17,11,10,11,13,19,11,12,11,6,3,1,0,3,164
-643,2023-02-08,2932,1.6,NLane1,15.0,5.0,3.0,8.0,16.0,35.0,101.0,306.0,362.0,348.0,307,399,487,382,413,535,534,520,391,260,169,115,57,29,5797
-643,2023-02-08,2932,1.6,PLane1,11.0,7.0,5.0,3.0,15.0,93.0,94.0,377.0,344.0,249.0,261,344,438,381,472,478,473,553,387,318,243,160,100,30,5836
-643,2023-02-08,2932,1.6,PLane2,0.0,1.0,0.0,0.0,0.0,5.0,5.0,12.0,3.0,10.0,9,11,8,16,5,13,10,2,5,6,3,0,2,0,126
-643,2023-02-09,2932,1.6,NLane1,24.0,16.0,4.0,11.0,10.0,47.0,95.0,303.0,353.0,336.0,304,364,409,311,426,515,580,545,508,284,192,97,52,35,5821
-643,2023-02-09,2932,1.6,PLane1,10.0,7.0,6.0,7.0,17.0,44.0,61.0,235.0,274.0,286.0,245,326,357,357,452,496,458,520,454,301,231,171,104,48,5467
-643,2023-02-09,2932,1.6,PLane2,0.0,1.0,0.0,0.0,0.0,3.0,6.0,8.0,10.0,10.0,7,16,15,9,8,17,13,22,13,3,2,3,6,2,174
-643,2023-02-10,2932,1.6,NLane1,21.0,8.0,2.0,8.0,18.0,43.0,111.0,293.0,313.0,335.0,334,436,472,385,422,450,522,555,451,293,215,154,118,66,6025
-643,2023-02-10,2932,1.6,PLane1,20.0,6.0,4.0,0.0,10.0,50.0,83.0,359.0,284.0,217.0,272,375,443,292,285,452,479,469,404,368,280,218,136,98,5604
-643,2023-02-10,2932,1.6,PLane2,2.0,1.0,0.0,0.0,3.0,1.0,2.0,11.0,10.0,7.0,15,7,9,12,19,12,16,21,4,8,5,7,2,1,175
-643,2023-02-11,2932,1.6,NLane1,44.0,23.0,13.0,10.0,8.0,24.0,53.0,119.0,207.0,317.0,417,461,462,458,414,451,486,473,371,260,207,150,126,73,5627
-643,2023-02-11,2932,1.6,PLane1,49.0,26.0,9.0,10.0,12.0,26.0,25.0,102.0,171.0,249.0,385,419,461,456,486,443,480,478,380,322,235,200,151,110,5685
-643,2023-02-11,2932,1.6,PLane2,5.0,3.0,3.0,1.0,0.0,3.0,2.0,12.0,10.0,11.0,17,9,16,14,15,20,17,14,12,6,4,12,7,1,214
-643,2023-02-13,2932,1.6,NLane1,18.0,12.0,7.0,3.0,19.0,41.0,108.0,331.0,362.0,343.0,314,336,436,352,450,523,544,550,453,333,221,142,75,27,6000
-643,2023-02-13,2932,1.6,PLane1,13.0,11.0,3.0,4.0,17.0,84.0,85.0,327.0,331.0,230.0,257,333,356,352,476,477,473,587,527,362,244,212,96,34,5891
-643,2023-02-13,2932,1.6,PLane2,0.0,1.0,0.0,0.0,0.0,4.0,4.0,8.0,13.0,20.0,9,16,14,17,12,15,17,26,15,8,9,7,2,1,218
-643,2023-02-14,2932,1.6,NLane1,17.0,5.0,1.0,2.0,9.0,40.0,103.0,286.0,355.0,367.0,328,431,427,310,401,564,593,606,439,276,177,123,67,30,5957
-643,2023-02-14,2932,1.6,PLane1,16.0,10.0,11.0,7.0,20.0,81.0,102.0,370.0,343.0,265.0,296,374,407,400,488,479,520,582,468,307,244,115,36,18,5959
-643,2023-02-14,2932,1.6,PLane2,3.0,1.0,2.0,1.0,8.0,7.0,7.0,26.0,28.0,8.0,2,12,34,16,12,16,18,9,16,12,10,10,5,4,267
-643,2023-02-15,2932,1.6,NLane1,22.0,9.0,3.0,6.0,23.0,47.0,95.0,297.0,347.0,346.0,261,364,411,380,327,496,477,516,392,291,214,122,45,35,5526
-643,2023-02-15,2932,1.6,PLane1,8.0,3.0,3.0,3.0,15.0,54.0,51.0,78.0,129.0,216.0,241,329,412,357,402,452,447,485,406,179,127,48,38,24,4507
-643,2023-02-15,2932,1.6,PLane2,1.0,1.0,1.0,0.0,0.0,0.0,7.0,15.0,19.0,19.0,22,15,12,16,18,12,19,18,7,8,4,3,1,0,218
-643,2023-02-16,2932,1.6,NLane1,23.0,7.0,5.0,8.0,15.0,49.0,109.0,306.0,372.0,338.0,312,363,425,325,456,502,498,531,441,261,186,132,81,35,5780
-643,2023-02-16,2932,1.6,PLane1,13.0,4.0,6.0,4.0,20.0,98.0,92.0,357.0,284.0,277.0,281,319,370,342,450,482,437,491,415,324,202,49,37,39,5393
-643,2023-02-16,2932,1.6,PLane2,0.0,0.0,1.0,0.0,0.0,3.0,3.0,9.0,8.0,16.0,8,11,9,14,10,12,19,25,12,7,6,5,4,2,184
-643,2023-02-17,2932,1.6,NLane1,24.0,7.0,4.0,5.0,15.0,41.0,84.0,211.0,261.0,299.0,348,357,416,365,381,405,506,443,374,263,167,134,100,59,5269
-643,2023-02-17,2932,1.6,PLane1,19.0,8.0,10.0,3.0,15.0,55.0,63.0,167.0,240.0,221.0,256,324,386,388,397,436,474,490,397,332,253,210,129,78,5351
-643,2023-02-17,2932,1.6,PLane2,3.0,1.0,2.0,1.0,1.0,0.0,8.0,10.0,13.0,18.0,12,9,14,10,16,15,21,22,8,20,3,5,5,1,218
-643,2023-02-18,2932,1.6,NLane1,36.0,26.0,6.0,12.0,8.0,16.0,49.0,92.0,165.0,274.0,335,320,387,357,393,335,371,419,318,226,177,118,85,62,4587
-643,2023-02-18,2932,1.6,PLane1,49.0,18.0,11.0,8.0,7.0,11.0,24.0,61.0,115.0,221.0,310,334,343,383,408,373,383,381,362,322,207,160,99,84,4674
-643,2023-02-18,2932,1.6,PLane2,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,14.0,19.0,12,18,22,16,14,12,13,13,4,7,6,3,5,3,186
-643,2023-03-02,2932,1.6,NLane1,22.0,14.0,4.0,10.0,11.0,40.0,96.0,308.0,327.0,328.0,294,332,415,332,429,535,482,535,422,298,219,123,72,47,5695
-643,2023-03-02,2932,1.6,PLane1,19.0,12.0,6.0,2.0,16.0,82.0,82.0,367.0,316.0,230.0,259,334,371,377,445,475,429,525,400,326,273,211,87,40,5684
-643,2023-03-02,2932,1.6,PLane2,0.0,0.0,0.0,2.0,0.0,1.0,4.0,8.0,15.0,10.0,5,13,15,12,10,7,26,8,10,7,5,4,5,0,167
-643,2023-03-03,2932,1.6,NLane1,19.0,11.0,4.0,7.0,20.0,38.0,110.0,289.0,336.0,337.0,309,375,494,373,459,454,524,511,437,272,221,138,102,74,5914
-643,2023-03-03,2932,1.6,PLane1,22.0,12.0,6.0,7.0,10.0,72.0,67.0,370.0,277.0,244.0,303,376,410,411,444,441,451,518,415,383,275,186,118,91,5909
-643,2023-03-03,2932,1.6,PLane2,0.0,0.0,0.0,1.0,2.0,3.0,0.0,4.0,13.0,8.0,10,10,9,8,15,12,8,12,14,9,4,2,3,1,148
-643,2023-03-04,2932,1.6,NLane1,36.0,17.0,11.0,7.0,10.0,18.0,42.0,116.0,171.0,300.0,324,389,421,434,389,396,426,385,313,272,203,169,109,71,5029
-643,2023-03-04,2932,1.6,PLane1,44.0,30.0,8.0,11.0,6.0,28.0,53.0,70.0,164.0,217.0,338,376,401,432,465,405,405,401,390,257,230,186,150,88,5155
-643,2023-03-04,2932,1.6,PLane2,0.0,3.0,0.0,0.0,0.0,0.0,3.0,6.0,9.0,12.0,11,9,11,20,8,9,17,11,7,7,4,2,1,3,153
-643,2023-03-06,2932,1.6,NLane1,13.0,7.0,4.0,5.0,9.0,41.0,84.0,294.0,358.0,371.0,271,332,382,332,434,510,508,490,403,270,168,109,57,37,5489
-643,2023-03-06,2932,1.6,PLane1,7.0,7.0,5.0,5.0,13.0,66.0,90.0,367.0,295.0,229.0,273,352,335,344,462,438,476,513,437,317,235,157,79,44,5546
-643,2023-03-06,2932,1.6,PLane2,0.0,1.0,1.0,2.0,0.0,0.0,2.0,4.0,5.0,5.0,7,4,8,5,12,8,22,23,19,9,7,5,1,0,150
-643,2023-03-07,2932,1.6,NLane1,16.0,12.0,12.0,8.0,13.0,50.0,94.0,292.0,366.0,327.0,298,402,424,345,363,524,506,555,461,318,204,108,51,24,5773
-643,2023-03-07,2932,1.6,PLane1,14.0,2.0,3.0,5.0,14.0,73.0,108.0,347.0,331.0,240.0,306,347,368,371,441,474,493,569,474,332,272,152,85,33,5854
-643,2023-03-07,2932,1.6,PLane2,2.0,0.0,0.0,0.0,1.0,2.0,9.0,8.0,18.0,16.0,23,23,15,14,20,11,22,16,11,8,7,8,2,3,239
-643,2023-03-08,2932,1.6,NLane1,14.0,8.0,3.0,3.0,22.0,40.0,98.0,321.0,333.0,358.0,333,396,560,388,393,560,573,498,357,258,160,112,62,31,5881
-643,2023-03-08,2932,1.6,PLane1,19.0,7.0,7.0,4.0,13.0,87.0,90.0,384.0,317.0,285.0,374,395,402,414,421,485,469,509,394,292,223,150,82,30,5853
-643,2023-03-08,2932,1.6,PLane2,0.0,0.0,0.0,1.0,0.0,2.0,10.0,8.0,15.0,14.0,18,8,16,7,12,14,23,11,6,2,1,0,1,0,169
-643,2023-03-09,2932,1.6,NLane1,24.0,11.0,8.0,10.0,20.0,44.0,97.0,328.0,344.0,353.0,319,374,366,333,408,508,521,568,412,303,206,121,69,44,5791
-643,2023-03-09,2932,1.6,PLane1,17.0,4.0,11.0,7.0,16.0,81.0,87.0,367.0,331.0,279.0,239,317,352,390,473,470,477,577,457,305,265,197,95,38,5852
-643,2023-03-09,2932,1.6,PLane2,0.0,0.0,1.0,0.0,0.0,0.0,3.0,7.0,0.0,6.0,4,7,24,11,8,5,28,11,7,9,3,3,4,2,143
-643,2023-03-11,2932,1.6,NLane1,40.0,12.0,16.0,8.0,8.0,23.0,57.0,107.0,197.0,347.0,348,433,454,407,395,465,460,444,365,282,198,139,122,65,5392
-643,2023-03-11,2932,1.6,PLane1,30.0,22.0,8.0,9.0,3.0,29.0,31.0,86.0,141.0,214.0,362,384,396,445,476,453,461,454,361,297,248,211,166,91,5378
-643,2023-03-11,2932,1.6,PLane2,1.0,1.0,0.0,1.0,1.0,0.0,3.0,6.0,6.0,14.0,10,13,10,4,14,14,16,10,9,6,3,2,4,2,150
-643,2023-03-13,2932,1.6,NLane1,19.0,14.0,7.0,5.0,14.0,37.0,94.0,232.0,272.0,318.0,325,350,411,331,414,415,513,542,414,323,263,160,64,20,5557
-643,2023-03-13,2932,1.6,PLane1,12.0,11.0,7.0,3.0,20.0,78.0,79.0,212.0,246.0,219.0,262,302,366,391,397,446,496,549,477,395,299,210,89,42,5608
-643,2023-03-13,2932,1.6,PLane2,0.0,0.0,2.0,0.0,0.0,3.0,6.0,7.0,9.0,20.0,13,15,7,68,8,16,26,3,16,4,9,8,3,0,243
-643,2023-03-14,2932,1.6,NLane1,15.0,6.0,2.0,5.0,13.0,40.0,97.0,299.0,375.0,318.0,328,353,368,364,148,375,600,585,423,307,215,119,69,30,5454
-643,2023-03-14,2932,1.6,PLane1,22.0,5.0,8.0,4.0,16.0,86.0,91.0,368.0,347.0,265.0,260,329,378,326,429,474,509,556,498,341,253,202,87,33,5887
-643,2023-03-14,2932,1.6,PLane2,2.0,0.0,0.0,0.0,4.0,1.0,12.0,4.0,15.0,14.0,10,10,9,17,307,185,19,5,4,1,3,1,2,2,627
-643,2023-03-16,2932,1.6,NLane1,19.0,9.0,6.0,11.0,12.0,46.0,90.0,279.0,355.0,368.0,326,400,382,344,428,553,554,521,440,320,284,144,75,39,6005
-643,2023-03-16,2932,1.6,PLane1,14.0,9.0,9.0,3.0,13.0,86.0,84.0,368.0,326.0,283.0,237,332,368,368,450,453,501,588,471,385,292,198,106,39,5983
-643,2023-03-16,2932,1.6,PLane2,4.0,1.0,0.0,0.0,0.0,2.0,8.0,6.0,10.0,9.0,7,10,6,11,10,15,24,13,13,15,8,4,3,3,182
-643,2023-03-17,2932,1.6,NLane1,22.0,11.0,6.0,5.0,15.0,46.0,89.0,248.0,333.0,313.0,326,408,506,381,449,464,542,526,423,340,278,183,129,116,6159
-643,2023-03-17,2932,1.6,PLane1,25.0,9.0,8.0,1.0,14.0,66.0,69.0,335.0,291.0,255.0,275,371,391,381,445,481,476,524,440,420,340,234,135,102,6088
-643,2023-03-17,2932,1.6,PLane2,0.0,2.0,1.0,0.0,1.0,0.0,2.0,7.0,12.0,12.0,11,15,9,5,6,17,11,15,19,7,4,3,2,7,168
-643,2023-03-18,2932,1.6,NLane1,56.0,19.0,12.0,6.0,8.0,25.0,51.0,80.0,210.0,300.0,374,423,512,450,409,398,402,433,345,284,261,190,143,71,5462
-643,2023-03-18,2932,1.6,PLane1,53.0,20.0,8.0,7.0,4.0,28.0,35.0,80.0,134.0,212.0,342,350,403,462,462,445,425,431,438,333,297,210,145,108,5432
-643,2023-03-18,2932,1.6,PLane2,3.0,0.0,0.0,0.0,1.0,1.0,5.0,4.0,9.0,22.0,6,11,11,11,12,12,11,14,9,14,6,8,6,3,179
-643,2023-03-21,2932,1.6,NLane1,14.0,10.0,6.0,3.0,15.0,48.0,108.0,297.0,390.0,336.0,305,349,368,326,424,527,577,606,413,292,245,126,64,30,5879
-643,2023-03-21,2932,1.6,PLane1,8.0,8.0,6.0,3.0,18.0,95.0,89.0,363.0,339.0,277.0,271,308,380,356,452,451,495,572,453,336,281,190,87,34,5872
-643,2023-03-21,2932,1.6,PLane2,1.0,0.0,0.0,0.0,0.0,2.0,7.0,6.0,3.0,6.0,10,8,11,11,14,25,18,13,13,8,7,6,4,0,173
-643,2023-03-25,2932,1.6,NLane1,41.0,10.0,8.0,11.0,7.0,14.0,52.0,108.0,178.0,262.0,361,423,434,459,425,399,409,407,293,228,212,163,121,97,5122
-643,2023-03-25,2932,1.6,PLane1,40.0,9.0,5.0,7.0,4.0,28.0,20.0,57.0,113.0,212.0,304,397,441,421,477,479,424,411,398,287,255,199,149,80,5217
-643,2023-03-25,2932,1.6,PLane2,1.0,0.0,2.0,0.0,0.0,0.0,5.0,6.0,14.0,12.0,6,5,21,10,16,16,28,15,18,6,10,4,8,4,207
-643,2023-03-28,2932,1.6,NLane1,14.0,8.0,3.0,5.0,9.0,38.0,106.0,309.0,361.0,346.0,308,365,408,332,386,541,566,603,454,327,272,146,70,37,6014
-643,2023-03-28,2932,1.6,PLane1,12.0,8.0,5.0,6.0,16.0,82.0,79.0,392.0,344.0,291.0,273,325,373,383,452,488,488,622,525,353,319,195,95,38,6164
-643,2023-03-28,2932,1.6,PLane2,1.0,0.0,1.0,0.0,1.0,4.0,4.0,16.0,22.0,32.0,17,18,18,8,18,24,23,15,16,20,1,2,0,2,263
-643,2023-03-29,2932,1.6,NLane1,14.0,9.0,5.0,6.0,12.0,38.0,124.0,308.0,344.0,355.0,311,415,462,406,350,505,510,559,434,302,206,136,64,45,5920
-643,2023-03-29,2932,1.6,PLane1,13.0,11.0,2.0,6.0,14.0,92.0,98.0,391.0,370.0,293.0,250,371,414,390,470,457,505,516,436,364,277,173,90,37,6040
-643,2023-03-29,2932,1.6,PLane2,1.0,0.0,0.0,1.0,0.0,2.0,4.0,7.0,15.0,13.0,19,11,6,8,10,11,22,13,14,12,4,1,5,0,179
-643,2023-04-06,2932,1.6,NLane1,31.0,16.0,5.0,8.0,8.0,33.0,95.0,182.0,231.0,288.0,240,298,336,292,317,347,417,382,326,238,190,118,80,64,4542
-643,2023-04-06,2932,1.6,PLane1,33.0,9.0,9.0,4.0,6.0,25.0,39.0,81.0,205.0,202.0,215,288,307,306,325,333,367,418,379,329,246,217,90,59,4492
-643,2023-04-06,2932,1.6,PLane2,1.0,0.0,1.0,0.0,1.0,3.0,7.0,11.0,13.0,12.0,10,15,6,11,20,8,18,13,14,11,3,2,3,3,186
-643,2023-04-07,2932,1.6,NLane1,20.0,8.0,6.0,6.0,14.0,30.0,76.0,170.0,213.0,281.0,313,365,379,383,362,323,393,362,377,289,219,157,101,83,4930
-643,2023-04-07,2932,1.6,PLane1,21.0,13.0,6.0,4.0,15.0,59.0,51.0,112.0,208.0,197.0,280,293,352,369,385,401,412,464,389,331,291,201,123,93,5070
-643,2023-04-07,2932,1.6,PLane2,1.0,1.0,0.0,0.0,2.0,5.0,6.0,5.0,9.0,11.0,17,8,13,12,12,29,15,12,21,16,6,5,8,0,214
-643,2023-04-08,2932,1.6,NLane1,41.0,12.0,11.0,7.0,8.0,11.0,41.0,83.0,174.0,255.0,365,402,389,412,358,387,361,376,254,261,271,173,146,90,4888
-643,2023-04-08,2932,1.6,PLane1,36.0,27.0,7.0,7.0,2.0,23.0,25.0,56.0,140.0,237.0,320,387,411,479,457,425,412,436,418,319,238,213,156,103,5334
-643,2023-04-08,2932,1.6,PLane2,4.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,10.0,15.0,6,15,18,9,4,13,20,19,16,13,7,6,4,1,190
-643,2023-04-10,2932,1.6,NLane1,10.0,10.0,4.0,4.0,9.0,37.0,114.0,332.0,346.0,350.0,347,346,440,372,454,555,550,535,415,312,259,139,64,34,6038
-643,2023-04-10,2932,1.6,PLane1,12.0,10.0,5.0,3.0,11.0,78.0,107.0,372.0,358.0,244.0,245,367,363,382,492,506,493,568,514,409,345,173,83,36,6176
-643,2023-04-10,2932,1.6,PLane2,0.0,0.0,0.0,1.0,3.0,3.0,9.0,19.0,19.0,17.0,15,16,8,12,16,19,28,37,22,17,7,6,3,2,279
-643,2023-04-12,2932,1.6,NLane1,18.0,6.0,1.0,7.0,10.0,36.0,111.0,319.0,374.0,335.0,336,404,487,410,449,529,571,567,435,309,217,159,70,33,6193
-643,2023-04-12,2932,1.6,PLane1,22.0,7.0,6.0,7.0,9.0,87.0,104.0,374.0,353.0,288.0,278,396,397,458,465,477,508,576,457,371,298,203,92,45,6278
-643,2023-04-12,2932,1.6,PLane2,1.0,0.0,0.0,1.0,0.0,2.0,6.0,7.0,14.0,15.0,14,11,21,24,18,17,20,8,8,16,1,4,3,0,211
-643,2023-04-13,2932,1.6,NLane1,10.0,7.0,2.0,9.0,11.0,41.0,102.0,309.0,351.0,340.0,307,364,401,332,412,546,603,575,441,333,243,147,71,46,6003
-643,2023-04-13,2932,1.6,PLane1,20.0,9.0,7.0,6.0,15.0,101.0,97.0,394.0,356.0,299.0,274,322,361,380,454,464,504,570,521,380,345,182,113,52,6226
-643,2023-04-13,2932,1.6,PLane2,0.0,0.0,0.0,0.0,3.0,0.0,7.0,9.0,7.0,14.0,11,13,11,21,8,20,26,26,19,11,8,3,2,1,220
-643,2023-04-14,2932,1.6,NLane1,14.0,13.0,8.0,4.0,15.0,39.0,94.0,282.0,346.0,350.0,356,406,484,419,425,478,505,539,424,345,261,201,118,89,6215
-643,2023-04-14,2932,1.6,PLane1,19.0,8.0,6.0,5.0,14.0,66.0,72.0,355.0,306.0,265.0,292,391,443,404,485,445,513,499,464,394,358,257,158,108,6327
-643,2023-04-14,2932,1.6,PLane2,1.0,2.0,1.0,1.0,1.0,1.0,5.0,8.0,15.0,16.0,15,16,20,12,12,17,26,13,17,15,7,7,1,0,229
-643,2023-04-15,2932,1.6,NLane1,52.0,14.0,7.0,9.0,10.0,16.0,51.0,146.0,260.0,339.0,455,437,442,472,493,454,435,416,374,306,275,184,128,105,5880
-643,2023-04-15,2932,1.6,PLane1,55.0,26.0,15.0,8.0,8.0,23.0,44.0,94.0,189.0,290.0,380,462,483,491,483,467,495,458,463,360,325,252,175,107,6153
