STATION,DATE,ROUTE,MP,LANE,H0000,H0100,H0200,H0300,H0400,H0500,H0600,H0700,H0800,H0900,H1000,H1100,H1200,H1300,H1400,H1500,H1600,H1700,H1800,H1900,H2000,H2100,H2200,H2300,TOTAL
-632,2023-01-02,145,5.555,PLane2,49.0,29.0,12.0,26.0,48.0,79.0,117.0,192.0,293.0,313.0,354.0,395.0,429.0,408.0,385.0,401.0,356.0,302.0,302.0,267.0,190.0,131.0,92.0,57.0,5227
-632,2023-01-02,145,5.555,PLane3,24.0,6.0,2.0,12.0,24.0,68.0,104.0,179.0,247.0,313.0,468.0,470.0,565.0,559.0,518.0,536.0,466.0,382.0,308.0,255.0,173.0,106.0,63.0,23.0,5871
-632,2023-01-03,145,5.555,NLane1,10.0,4.0,0.0,1.0,2.0,12.0,47.0,83.0,99.0,97.0,104.0,148.0,162.0,207.0,223.0,328.0,422.0,468.0,338.0,205.0,159.0,108.0,70.0,27.0,3324
-632,2023-01-03,145,5.555,NLane2,88.0,30.0,18.0,27.0,38.0,121.0,314.0,443.0,436.0,421.0,459.0,476.0,514.0,561.0,712.0,956.0,1112.0,1074.0,926.0,598.0,554.0,422.0,301.0,160.0,10761
-632,2023-01-03,145,5.555,NLane3,47.0,29.0,24.0,18.0,27.0,89.0,244.0,410.0,404.0,390.0,423.0,438.0,466.0,553.0,674.0,866.0,1018.0,1076.0,844.0,572.0,496.0,379.0,269.0,114.0,9870
-632,2023-01-03,145,5.555,PLane1,30.0,18.0,27.0,37.0,104.0,316.0,556.0,760.0,905.0,743.0,488.0,453.0,492.0,409.0,479.0,617.0,678.0,636.0,453.0,331.0,222.0,188.0,110.0,76.0,9128
-632,2023-01-03,145,5.555,PLane2,32.0,25.0,14.0,35.0,71.0,185.0,348.0,583.0,722.0,673.0,430.0,373.0,409.0,345.0,424.0,557.0,594.0,503.0,383.0,259.0,173.0,136.0,111.0,72.0,7457
-632,2023-01-03,145,5.555,PLane3,11.0,9.0,2.0,14.0,62.0,167.0,341.0,590.0,584.0,594.0,466.0,444.0,456.0,405.0,474.0,578.0,589.0,521.0,439.0,303.0,179.0,120.0,66.0,28.0,7442
-632,2023-01-04,145,5.555,NLane1,10.0,4.0,3.0,4.0,2.0,16.0,72.0,128.0,149.0,137.0,122.0,153.0,206.0,235.0,265.0,314.0,394.0,444.0,348.0,223.0,175.0,126.0,74.0,30.0,3634
-632,2023-01-04,145,5.555,NLane2,109.0,37.0,39.0,33.0,46.0,125.0,325.0,516.0,489.0,426.0,447.0,508.0,571.0,638.0,696.0,943.0,1118.0,1084.0,913.0,635.0,512.0,423.0,274.0,163.0,11070
-632,2023-01-04,145,5.555,NLane3,67.0,32.0,23.0,17.0,24.0,94.0,280.0,461.0,446.0,427.0,424.0,498.0,571.0,618.0,696.0,878.0,1040.0,1106.0,908.0,622.0,485.0,379.0,249.0,128.0,10473
-632,2023-01-04,145,5.555,PLane1,41.0,22.0,29.0,34.0,104.0,328.0,632.0,925.0,996.0,720.0,498.0,492.0,553.0,521.0,509.0,581.0,634.0,649.0,478.0,340.0,239.0,169.0,108.0,77.0,9679
-632,2023-01-04,145,5.555,PLane2,33.0,23.0,23.0,34.0,54.0,201.0,389.0,729.0,887.0,636.0,436.0,413.0,436.0,432.0,459.0,555.0,555.0,541.0,393.0,268.0,192.0,136.0,109.0,63.0,7997
-632,2023-01-04,145,5.555,PLane3,24.0,9.0,14.0,20.0,52.0,185.0,346.0,702.0,763.0,605.0,479.0,525.0,522.0,526.0,485.0,602.0,616.0,569.0,414.0,327.0,214.0,119.0,62.0,37.0,8217
-632,2023-01-05,145,5.555,NLane1,10.0,8.0,4.0,2.0,1.0,23.0,84.0,148.0,145.0,124.0,150.0,150.0,192.0,217.0,255.0,325.0,401.0,461.0,379.0,244.0,181.0,160.0,93.0,44.0,3801
-632,2023-01-05,145,5.555,NLane2,93.0,52.0,27.0,25.0,51.0,131.0,332.0,500.0,505.0,423.0,471.0,480.0,566.0,640.0,781.0,922.0,1132.0,1093.0,815.0,640.0,595.0,461.0,305.0,159.0,11199
-632,2023-01-05,145,5.555,NLane3,72.0,37.0,23.0,13.0,26.0,104.0,301.0,464.0,459.0,422.0,456.0,496.0,585.0,592.0,761.0,906.0,1068.0,1064.0,868.0,603.0,512.0,409.0,292.0,120.0,10653
-632,2023-01-05,145,5.555,PLane1,41.0,33.0,21.0,36.0,108.0,322.0,592.0,900.0,1011.0,715.0,530.0,517.0,448.0,487.0,568.0,625.0,779.0,649.0,504.0,351.0,279.0,197.0,114.0,67.0,9894
-632,2023-01-05,145,5.555,PLane2,34.0,18.0,19.0,28.0,77.0,203.0,377.0,769.0,923.0,621.0,456.0,446.0,459.0,447.0,452.0,585.0,595.0,545.0,444.0,290.0,203.0,157.0,93.0,63.0,8304
-632,2023-01-05,145,5.555,PLane3,19.0,4.0,12.0,11.0,67.0,187.0,370.0,701.0,745.0,658.0,490.0,530.0,551.0,456.0,498.0,606.0,645.0,572.0,486.0,294.0,219.0,123.0,75.0,37.0,8356
-632,2023-01-07,145,5.555,NLane1,33.0,12.0,8.0,9.0,1.0,1.0,14.0,40.0,83.0,107.0,174.0,215.0,251.0,262.0,273.0,314.0,297.0,366.0,321.0,260.0,178.0,152.0,90.0,59.0,3520
-632,2023-01-07,145,5.555,NLane2,158.0,90.0,51.0,31.0,32.0,57.0,125.0,194.0,286.0,402.0,525.0,611.0,658.0,772.0,816.0,843.0,845.0,880.0,847.0,701.0,599.0,495.0,363.0,255.0,10636
-632,2023-01-07,145,5.555,NLane3,132.0,57.0,32.0,14.0,13.0,37.0,72.0,115.0,253.0,358.0,478.0,589.0,651.0,718.0,755.0,790.0,745.0,841.0,721.0,665.0,538.0,466.0,339.0,229.0,9608
-632,2023-01-07,145,5.555,PLane1,85.0,54.0,37.0,16.0,30.0,98.0,131.0,263.0,381.0,531.0,573.0,644.0,673.0,625.0,588.0,614.0,584.0,636.0,529.0,361.0,276.0,245.0,210.0,143.0,8327
-632,2023-01-07,145,5.555,PLane2,85.0,47.0,33.0,38.0,61.0,110.0,165.0,255.0,363.0,471.0,485.0,525.0,574.0,545.0,508.0,454.0,516.0,530.0,432.0,326.0,244.0,209.0,162.0,114.0,7252
-632,2023-01-07,145,5.555,PLane3,36.0,16.0,16.0,13.0,28.0,84.0,139.0,236.0,376.0,481.0,581.0,714.0,688.0,716.0,641.0,645.0,661.0,653.0,539.0,384.0,239.0,178.0,143.0,84.0,8291
-632,2023-01-08,145,5.555,NLane1,32.0,16.0,4.0,4.0,1.0,3.0,8.0,10.0,24.0,32.0,82.0,78.0,118.0,156.0,137.0,185.0,202.0,182.0,114.0,129.0,105.0,52.0,23.0,16.0,1713
-632,2023-01-08,145,5.555,NLane2,171.0,71.0,71.0,30.0,25.0,39.0,61.0,87.0,128.0,160.0,289.0,335.0,427.0,478.0,497.0,550.0,608.0,569.0,475.0,489.0,385.0,255.0,170.0,91.0,6461
-632,2023-01-08,145,5.555,NLane3,150.0,63.0,40.0,23.0,13.0,14.0,47.0,41.0,78.0,134.0,259.0,321.0,393.0,492.0,422.0,579.0,590.0,556.0,485.0,426.0,351.0,243.0,127.0,60.0,5907
-632,2023-01-08,145,5.555,PLane1,98.0,58.0,37.0,26.0,29.0,58.0,57.0,104.0,154.0,187.0,238.0,298.0,306.0,350.0,380.0,521.0,521.0,413.0,372.0,389.0,403.0,256.0,134.0,76.0,5465
-632,2023-01-08,145,5.555,PLane2,90.0,45.0,31.0,24.0,10.0,51.0,58.0,71.0,123.0,151.0,189.0,223.0,280.0,328.0,285.0,347.0,428.0,323.0,269.0,287.0,259.0,161.0,101.0,62.0,4196
-632,2023-01-08,145,5.555,PLane3,52.0,24.0,7.0,14.0,18.0,39.0,56.0,74.0,126.0,234.0,289.0,330.0,350.0,369.0,431.0,399.0,403.0,362.0,254.0,232.0,177.0,130.0,50.0,26.0,4446
-632,2023-01-09,145,5.555,NLane1,13.0,2.0,1.0,4.0,1.0,18.0,72.0,165.0,169.0,137.0,139.0,169.0,177.0,190.0,234.0,292.0,397.0,526.0,366.0,204.0,159.0,140.0,52.0,25.0,3652
-632,2023-01-09,145,5.555,NLane2,53.0,33.0,12.0,26.0,51.0,133.0,335.0,469.0,498.0,422.0,460.0,507.0,576.0,605.0,730.0,920.0,1074.0,892.0,877.0,657.0,522.0,406.0,227.0,153.0,10638
-632,2023-01-09,145,5.555,NLane3,33.0,25.0,9.0,10.0,19.0,89.0,292.0,458.0,462.0,381.0,434.0,488.0,581.0,591.0,712.0,851.0,1008.0,1035.0,835.0,570.0,468.0,367.0,199.0,105.0,10022
-632,2023-01-09,145,5.555,PLane1,38.0,26.0,21.0,36.0,103.0,357.0,635.0,997.0,1023.0,698.0,562.0,454.0,460.0,493.0,511.0,663.0,675.0,606.0,436.0,313.0,219.0,176.0,112.0,58.0,9672
-632,2023-01-09,145,5.555,PLane2,30.0,18.0,11.0,29.0,68.0,191.0,416.0,792.0,906.0,665.0,444.0,408.0,412.0,388.0,411.0,545.0,518.0,498.0,322.0,236.0,189.0,170.0,89.0,46.0,7802
-632,2023-01-09,145,5.555,PLane3,11.0,5.0,8.0,21.0,55.0,187.0,365.0,722.0,782.0,623.0,485.0,498.0,496.0,449.0,464.0,565.0,583.0,488.0,376.0,249.0,206.0,120.0,46.0,23.0,7827
-632,2023-01-10,145,5.555,NLane1,15.0,4.0,4.0,6.0,5.0,13.0,66.0,151.0,131.0,128.0,166.0,180.0,202.0,203.0,288.0,355.0,452.0,518.0,323.0,241.0,167.0,131.0,68.0,34.0,3851
-632,2023-01-10,145,5.555,NLane2,83.0,39.0,44.0,19.0,48.0,139.0,327.0,486.0,479.0,388.0,481.0,512.0,581.0,612.0,710.0,938.0,1086.0,856.0,939.0,685.0,560.0,448.0,301.0,149.0,10910
-632,2023-01-10,145,5.555,NLane3,55.0,20.0,28.0,14.0,26.0,88.0,268.0,447.0,460.0,386.0,476.0,517.0,577.0,587.0,723.0,918.0,1101.0,997.0,869.0,629.0,490.0,416.0,275.0,139.0,10506
-632,2023-01-10,145,5.555,PLane1,40.0,19.0,25.0,28.0,114.0,342.0,662.0,945.0,1024.0,791.0,499.0,456.0,467.0,512.0,534.0,644.0,667.0,647.0,453.0,324.0,227.0,168.0,116.0,86.0,9790
-632,2023-01-10,145,5.555,PLane2,34.0,20.0,25.0,30.0,74.0,189.0,408.0,748.0,890.0,753.0,430.0,422.0,440.0,404.0,442.0,546.0,608.0,532.0,362.0,260.0,193.0,187.0,85.0,59.0,8141
-632,2023-01-10,145,5.555,PLane3,11.0,8.0,4.0,20.0,60.0,178.0,361.0,749.0,735.0,669.0,482.0,505.0,547.0,461.0,464.0,623.0,630.0,544.0,411.0,264.0,210.0,137.0,70.0,23.0,8166
-632,2023-01-11,145,5.555,NLane1,24.0,11.0,0.0,5.0,0.0,16.0,56.0,135.0,145.0,115.0,155.0,165.0,209.0,236.0,292.0,324.0,444.0,507.0,378.0,256.0,209.0,147.0,70.0,23.0,3922
-632,2023-01-11,145,5.555,NLane2,104.0,39.0,23.0,27.0,41.0,133.0,295.0,466.0,477.0,445.0,422.0,489.0,604.0,666.0,722.0,932.0,1118.0,1139.0,825.0,701.0,584.0,431.0,284.0,173.0,11140
-632,2023-01-11,145,5.555,NLane3,75.0,24.0,12.0,17.0,20.0,99.0,250.0,445.0,475.0,400.0,427.0,501.0,620.0,649.0,740.0,913.0,1067.0,1097.0,933.0,662.0,552.0,462.0,267.0,116.0,10823
-632,2023-01-11,145,5.555,PLane1,47.0,33.0,15.0,29.0,103.0,350.0,646.0,926.0,1003.0,765.0,517.0,483.0,499.0,552.0,520.0,634.0,632.0,677.0,577.0,357.0,273.0,157.0,120.0,55.0,9970
-632,2023-01-11,145,5.555,PLane2,25.0,24.0,11.0,23.0,70.0,191.0,379.0,748.0,901.0,666.0,467.0,442.0,458.0,449.0,474.0,581.0,558.0,589.0,425.0,298.0,205.0,147.0,93.0,63.0,8287
-632,2023-01-11,145,5.555,PLane3,12.0,6.0,13.0,13.0,54.0,170.0,394.0,718.0,706.0,659.0,492.0,478.0,536.0,543.0,469.0,595.0,606.0,605.0,433.0,320.0,227.0,122.0,58.0,23.0,8252
-632,2023-01-12,145,5.555,NLane1,14.0,10.0,0.0,4.0,4.0,13.0,59.0,170.0,126.0,145.0,156.0,173.0,209.0,222.0,291.0,355.0,456.0,487.0,368.0,243.0,201.0,174.0,133.0,34.0,4047
-632,2023-01-12,145,5.555,NLane2,75.0,57.0,35.0,27.0,46.0,127.0,295.0,497.0,496.0,437.0,434.0,539.0,572.0,659.0,776.0,925.0,1099.0,1004.0,920.0,705.0,632.0,525.0,396.0,189.0,11467
-632,2023-01-12,145,5.555,NLane3,68.0,45.0,20.0,12.0,22.0,103.0,295.0,455.0,469.0,438.0,421.0,533.0,594.0,655.0,733.0,919.0,1095.0,1074.0,874.0,676.0,605.0,503.0,407.0,167.0,11183
-632,2023-01-12,145,5.555,PLane1,35.0,41.0,24.0,36.0,112.0,321.0,617.0,933.0,1042.0,798.0,566.0,467.0,502.0,453.0,551.0,636.0,711.0,745.0,646.0,376.0,253.0,236.0,149.0,87.0,10337
-632,2023-01-12,145,5.555,PLane2,23.0,29.0,23.0,23.0,77.0,184.0,410.0,757.0,893.0,748.0,457.0,456.0,433.0,414.0,458.0,593.0,634.0,613.0,511.0,324.0,214.0,150.0,123.0,79.0,8626
-632,2023-01-12,145,5.555,PLane3,14.0,12.0,4.0,21.0,56.0,160.0,378.0,671.0,701.0,722.0,492.0,484.0,531.0,429.0,519.0,631.0,649.0,603.0,531.0,303.0,237.0,147.0,85.0,49.0,8429
-632,2023-01-13,145,5.555,NLane1,17.0,7.0,1.0,5.0,3.0,12.0,66.0,118.0,134.0,159.0,154.0,197.0,263.0,277.0,314.0,384.0,417.0,480.0,360.0,254.0,218.0,188.0,106.0,55.0,4189
-632,2023-01-13,145,5.555,NLane2,108.0,51.0,32.0,29.0,44.0,92.0,281.0,460.0,495.0,444.0,481.0,535.0,646.0,710.0,815.0,970.0,1120.0,1096.0,930.0,726.0,597.0,548.0,399.0,247.0,11856
-632,2023-01-13,145,5.555,NLane3,71.0,38.0,22.0,10.0,19.0,68.0,227.0,436.0,458.0,431.0,478.0,533.0,680.0,758.0,806.0,896.0,1096.0,1010.0,889.0,693.0,558.0,513.0,368.0,201.0,11259
-632,2023-01-13,145,5.555,PLane1,41.0,30.0,25.0,42.0,98.0,300.0,553.0,855.0,895.0,721.0,590.0,548.0,556.0,575.0,608.0,700.0,678.0,749.0,577.0,386.0,260.0,224.0,171.0,139.0,10321
-632,2023-01-13,145,5.555,PLane2,29.0,15.0,17.0,24.0,72.0,183.0,341.0,692.0,776.0,627.0,505.0,526.0,532.0,515.0,514.0,602.0,614.0,594.0,503.0,333.0,233.0,184.0,173.0,138.0,8742
-632,2023-01-13,145,5.555,PLane3,27.0,14.0,10.0,20.0,50.0,161.0,265.0,568.0,660.0,591.0,563.0,604.0,610.0,543.0,600.0,648.0,657.0,667.0,568.0,366.0,245.0,185.0,120.0,83.0,8825
-632,2023-01-14,145,5.555,NLane1,37.0,15.0,11.0,4.0,6.0,6.0,21.0,43.0,84.0,137.0,195.0,221.0,294.0,285.0,316.0,283.0,326.0,316.0,269.0,243.0,206.0,194.0,103.0,69.0,3684
-632,2023-01-14,145,5.555,NLane2,198.0,88.0,61.0,29.0,26.0,56.0,122.0,186.0,316.0,445.0,533.0,620.0,689.0,767.0,842.0,811.0,813.0,825.0,769.0,647.0,574.0,528.0,363.0,243.0,10551
-632,2023-01-14,145,5.555,NLane3,145.0,56.0,37.0,25.0,22.0,39.0,86.0,138.0,272.0,369.0,530.0,622.0,687.0,749.0,793.0,735.0,787.0,755.0,721.0,598.0,504.0,486.0,356.0,203.0,9715
-632,2023-01-14,145,5.555,PLane1,92.0,59.0,35.0,33.0,55.0,117.0,182.0,291.0,419.0,544.0,559.0,595.0,651.0,659.0,651.0,622.0,607.0,672.0,535.0,333.0,293.0,219.0,178.0,152.0,8553
-632,2023-01-14,145,5.555,PLane2,80.0,37.0,45.0,32.0,36.0,93.0,151.0,225.0,347.0,463.0,513.0,519.0,566.0,552.0,526.0,490.0,488.0,529.0,430.0,293.0,259.0,204.0,175.0,145.0,7198
-632,2023-01-14,145,5.555,PLane3,50.0,10.0,10.0,19.0,26.0,73.0,130.0,220.0,383.0,503.0,603.0,647.0,713.0,699.0,667.0,603.0,579.0,639.0,483.0,357.0,236.0,159.0,108.0,73.0,7990
-632,2023-01-15,145,5.555,NLane1,42.0,17.0,8.0,12.0,3.0,5.0,4.0,8.0,29.0,34.0,63.0,90.0,91.0,133.0,116.0,150.0,164.0,177.0,144.0,133.0,105.0,62.0,39.0,19.0,1648
-632,2023-01-15,145,5.555,NLane2,157.0,83.0,45.0,30.0,16.0,27.0,59.0,59.0,109.0,147.0,222.0,277.0,358.0,487.0,395.0,515.0,574.0,530.0,431.0,426.0,393.0,284.0,176.0,119.0,5919
-632,2023-01-15,145,5.555,NLane3,133.0,66.0,34.0,23.0,10.0,12.0,38.0,40.0,81.0,132.0,237.0,302.0,317.0,533.0,407.0,469.0,574.0,526.0,420.0,414.0,358.0,228.0,152.0,94.0,5600
-632,2023-01-15,145,5.555,PLane1,93.0,53.0,32.0,18.0,20.0,45.0,60.0,74.0,125.0,202.0,253.0,266.0,268.0,311.0,316.0,422.0,461.0,394.0,317.0,354.0,345.0,239.0,155.0,89.0,4912
-632,2023-01-15,145,5.555,PLane2,76.0,44.0,29.0,31.0,20.0,36.0,44.0,79.0,104.0,140.0,206.0,226.0,236.0,260.0,280.0,351.0,369.0,320.0,243.0,257.0,238.0,197.0,145.0,68.0,3999
-632,2023-01-15,145,5.555,PLane3,51.0,17.0,15.0,10.0,8.0,25.0,45.0,45.0,113.0,193.0,275.0,298.0,350.0,338.0,352.0,355.0,398.0,346.0,254.0,222.0,177.0,128.0,78.0,42.0,4135
-632,2023-01-16,145,5.555,NLane1,11.0,9.0,2.0,2.0,2.0,8.0,27.0,51.0,96.0,107.0,144.0,186.0,253.0,275.0,253.0,303.0,355.0,373.0,271.0,196.0,138.0,92.0,57.0,28.0,3239
-632,2023-01-16,145,5.555,NLane2,71.0,34.0,21.0,21.0,41.0,65.0,217.0,274.0,369.0,393.0,466.0,578.0,630.0,685.0,748.0,896.0,1008.0,1053.0,780.0,608.0,490.0,408.0,232.0,141.0,10229
-632,2023-01-16,145,5.555,NLane3,61.0,22.0,14.0,18.0,16.0,44.0,158.0,219.0,309.0,364.0,451.0,533.0,663.0,672.0,741.0,846.0,934.0,963.0,768.0,587.0,437.0,360.0,206.0,118.0,9504
-632,2023-01-16,145,5.555,PLane1,53.0,22.0,20.0,12.0,64.0,260.0,425.0,628.0,647.0,606.0,545.0,587.0,626.0,572.0,563.0,564.0,540.0,510.0,428.0,290.0,249.0,169.0,122.0,63.0,8565
-632,2023-01-16,145,5.555,PLane2,33.0,33.0,24.0,57.0,88.0,170.0,296.0,453.0,572.0,508.0,484.0,510.0,513.0,435.0,460.0,467.0,467.0,460.0,391.0,260.0,209.0,168.0,94.0,70.0,7222
-632,2023-01-16,145,5.555,PLane3,24.0,21.0,13.0,20.0,46.0,129.0,231.0,412.0,464.0,564.0,583.0,609.0,662.0,581.0,524.0,505.0,552.0,486.0,405.0,265.0,199.0,114.0,59.0,25.0,7493
-632,2023-01-17,145,5.555,NLane1,12.0,5.0,1.0,5.0,1.0,23.0,66.0,130.0,135.0,111.0,104.0,154.0,191.0,193.0,232.0,264.0,400.0,466.0,342.0,232.0,162.0,119.0,64.0,31.0,3443
-632,2023-01-17,145,5.555,NLane2,96.0,30.0,17.0,34.0,46.0,128.0,311.0,478.0,479.0,419.0,418.0,493.0,530.0,618.0,707.0,925.0,1136.0,1161.0,905.0,665.0,538.0,433.0,254.0,173.0,10994
-632,2023-01-17,145,5.555,NLane3,63.0,28.0,18.0,21.0,28.0,94.0,290.0,430.0,426.0,399.0,399.0,495.0,548.0,612.0,732.0,877.0,1051.0,1085.0,843.0,592.0,468.0,411.0,243.0,112.0,10265
-632,2023-01-17,145,5.555,PLane1,30.0,23.0,15.0,32.0,98.0,319.0,616.0,910.0,972.0,775.0,510.0,435.0,476.0,451.0,532.0,661.0,680.0,592.0,437.0,297.0,242.0,163.0,136.0,81.0,9483
-632,2023-01-17,145,5.555,PLane2,30.0,14.0,19.0,37.0,69.0,199.0,382.0,735.0,910.0,731.0,414.0,415.0,428.0,419.0,433.0,555.0,611.0,506.0,384.0,249.0,212.0,160.0,94.0,65.0,8071
-632,2023-01-17,145,5.555,PLane3,12.0,3.0,7.0,21.0,73.0,180.0,345.0,682.0,685.0,626.0,427.0,484.0,506.0,415.0,465.0,565.0,558.0,473.0,438.0,261.0,196.0,124.0,63.0,36.0,7645
-632,2023-01-18,145,5.555,NLane1,15.0,4.0,3.0,5.0,2.0,19.0,63.0,121.0,150.0,126.0,149.0,216.0,200.0,213.0,265.0,351.0,410.0,505.0,321.0,217.0,179.0,159.0,90.0,34.0,3817
-632,2023-01-18,145,5.555,NLane2,101.0,43.0,29.0,31.0,44.0,148.0,315.0,478.0,492.0,401.0,453.0,556.0,577.0,681.0,731.0,957.0,1193.0,940.0,896.0,716.0,568.0,515.0,314.0,156.0,11335
-632,2023-01-18,145,5.555,NLane3,84.0,30.0,14.0,16.0,24.0,102.0,263.0,471.0,447.0,396.0,440.0,555.0,609.0,649.0,764.0,916.0,1104.0,1043.0,912.0,657.0,564.0,469.0,302.0,138.0,10969
-632,2023-01-18,145,5.555,PLane1,49.0,23.0,21.0,41.0,108.0,358.0,633.0,949.0,988.0,791.0,564.0,504.0,520.0,516.0,517.0,653.0,661.0,676.0,556.0,322.0,260.0,180.0,130.0,60.0,10080
-632,2023-01-18,145,5.555,PLane2,29.0,14.0,26.0,22.0,74.0,196.0,410.0,750.0,925.0,705.0,450.0,444.0,455.0,463.0,440.0,580.0,604.0,613.0,390.0,283.0,231.0,164.0,116.0,69.0,8453
-632,2023-01-18,145,5.555,PLane3,13.0,6.0,8.0,13.0,60.0,155.0,353.0,740.0,711.0,628.0,501.0,547.0,564.0,518.0,505.0,611.0,615.0,594.0,434.0,336.0,228.0,143.0,66.0,29.0,8378
-632,2023-01-19,145,5.555,NLane1,15.0,7.0,4.0,0.0,7.0,11.0,71.0,135.0,152.0,109.0,147.0,150.0,188.0,214.0,265.0,301.0,406.0,486.0,312.0,236.0,178.0,128.0,64.0,28.0,3614
-632,2023-01-19,145,5.555,NLane2,97.0,52.0,30.0,24.0,57.0,130.0,325.0,450.0,489.0,427.0,451.0,501.0,580.0,581.0,766.0,936.0,1115.0,1091.0,874.0,708.0,587.0,536.0,308.0,172.0,11287
-632,2023-01-19,145,5.555,NLane3,75.0,29.0,20.0,10.0,21.0,99.0,322.0,457.0,492.0,395.0,466.0,502.0,562.0,618.0,749.0,908.0,1062.0,1086.0,831.0,643.0,562.0,494.0,276.0,127.0,10806
-632,2023-01-19,145,5.555,PLane1,41.0,26.0,27.0,41.0,111.0,351.0,612.0,958.0,1019.0,803.0,526.0,443.0,516.0,470.0,526.0,625.0,688.0,680.0,511.0,337.0,240.0,191.0,115.0,66.0,9923
-632,2023-01-19,145,5.555,PLane2,39.0,23.0,23.0,27.0,75.0,225.0,390.0,795.0,899.0,711.0,445.0,443.0,402.0,394.0,414.0,532.0,602.0,565.0,453.0,312.0,186.0,184.0,110.0,55.0,8304
-632,2023-01-19,145,5.555,PLane3,16.0,5.0,7.0,15.0,66.0,185.0,380.0,712.0,714.0,636.0,502.0,527.0,514.0,428.0,446.0,548.0,631.0,617.0,490.0,316.0,159.0,128.0,71.0,38.0,8151
-632,2023-01-20,145,5.555,NLane1,9.0,7.0,4.0,5.0,6.0,16.0,62.0,131.0,139.0,136.0,148.0,177.0,232.0,244.0,304.0,349.0,442.0,413.0,342.0,268.0,231.0,191.0,121.0,71.0,4048
-632,2023-01-20,145,5.555,NLane2,103.0,48.0,35.0,23.0,43.0,142.0,320.0,444.0,485.0,432.0,465.0,518.0,643.0,737.0,866.0,978.0,1124.0,1078.0,933.0,739.0,654.0,576.0,406.0,274.0,12066
-632,2023-01-20,145,5.555,NLane3,73.0,21.0,17.0,24.0,29.0,93.0,262.0,463.0,470.0,411.0,441.0,540.0,667.0,733.0,840.0,993.0,1056.0,1014.0,884.0,694.0,634.0,533.0,397.0,249.0,11538
-632,2023-01-20,145,5.555,PLane1,36.0,38.0,24.0,35.0,104.0,296.0,573.0,889.0,939.0,704.0,529.0,544.0,578.0,508.0,575.0,697.0,774.0,742.0,670.0,379.0,266.0,255.0,207.0,139.0,10501
-632,2023-01-20,145,5.555,PLane2,33.0,25.0,17.0,28.0,69.0,178.0,346.0,745.0,834.0,651.0,457.0,504.0,465.0,449.0,499.0,614.0,625.0,645.0,534.0,344.0,246.0,241.0,160.0,101.0,8810
-632,2023-01-20,145,5.555,PLane3,16.0,6.0,5.0,15.0,47.0,143.0,315.0,726.0,725.0,617.0,484.0,542.0,565.0,490.0,531.0,655.0,693.0,721.0,638.0,377.0,282.0,208.0,119.0,73.0,8993
