STATION,DATE,ROUTE,MP,LANE,H0000,H0100,H0200,H0300,H0400,H0500,H0600,H0700,H0800,H0900,H1000,H1100,H1200,H1300,H1400,H1500,H1600,H1700,H1800,H1900,H2000,H2100,H2200,H2300,TOTAL
-601,2023-01-08,92,7.873,NLane1,19.0,7.0,2.0,1.0,0.0,0.0,2.0,2.0,7.0,20.0,52.0,56.0,89.0,99.0,121.0,160.0,182.0,158.0,49.0,25.0,20.0,16.0,18.0,8.0,1113
-601,2023-01-08,92,7.873,PLane1,4.0,2.0,2.0,1.0,0.0,3.0,7.0,11.0,25.0,59.0,76.0,78.0,93.0,155.0,159.0,149.0,129.0,48.0,16.0,23.0,19.0,16.0,13.0,5.0,1093
-601,2023-01-09,92,7.873,NLane1,5.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,10.0,24.0,21.0,24.0,31.0,17.0,18.0,27.0,20.0,20.0,9.0,13.0,13.0,12.0,5.0,5.0,280
-601,2023-01-09,92,7.873,PLane1,2.0,1.0,0.0,0.0,0.0,0.0,6.0,11.0,21.0,42.0,18.0,16.0,24.0,16.0,19.0,21.0,16.0,17.0,9.0,9.0,13.0,9.0,5.0,1.0,276
-601,2023-01-10,92,7.873,NLane1,2.0,0.0,0.0,0.0,1.0,1.0,2.0,7.0,10.0,20.0,15.0,19.0,27.0,34.0,24.0,23.0,42.0,30.0,12.0,13.0,29.0,9.0,11.0,3.0,334
-601,2023-01-10,92,7.873,PLane1,2.0,0.0,0.0,0.0,0.0,3.0,6.0,12.0,17.0,24.0,22.0,21.0,24.0,33.0,25.0,31.0,30.0,14.0,27.0,16.0,11.0,8.0,6.0,2.0,334
-601,2023-01-11,92,7.873,NLane1,0.0,0.0,4.0,19.0,0.0,1.0,1.0,2.0,2.0,11.0,18.0,23.0,26.0,36.0,36.0,44.0,51.0,43.0,34.0,24.0,50.0,11.0,9.0,7.0,452
-601,2023-01-11,92,7.873,PLane1,0.0,2.0,0.0,2.0,0.0,1.0,4.0,9.0,7.0,33.0,14.0,36.0,25.0,49.0,33.0,51.0,35.0,38.0,43.0,23.0,10.0,9.0,8.0,4.0,436
-601,2023-01-12,92,7.873,NLane1,1.0,3.0,0.0,1.0,2.0,0.0,0.0,3.0,8.0,13.0,18.0,37.0,27.0,24.0,52.0,41.0,49.0,59.0,25.0,13.0,21.0,21.0,21.0,10.0,449
-601,2023-01-12,92,7.873,PLane1,2.0,0.0,0.0,2.0,1.0,3.0,0.0,14.0,15.0,39.0,26.0,34.0,25.0,40.0,33.0,50.0,39.0,29.0,13.0,26.0,23.0,12.0,15.0,3.0,444
-601,2023-01-13,92,7.873,NLane1,3.0,6.0,2.0,1.0,0.0,0.0,3.0,5.0,5.0,29.0,23.0,35.0,49.0,49.0,55.0,54.0,84.0,87.0,35.0,25.0,18.0,42.0,39.0,34.0,683
-601,2023-01-13,92,7.873,PLane1,3.0,5.0,2.0,1.0,0.0,0.0,13.0,14.0,28.0,30.0,41.0,45.0,53.0,59.0,62.0,69.0,71.0,44.0,28.0,35.0,56.0,24.0,25.0,11.0,719
-601,2023-01-14,92,7.873,NLane1,14.0,9.0,6.0,4.0,2.0,0.0,1.0,5.0,19.0,36.0,78.0,82.0,118.0,134.0,146.0,141.0,172.0,114.0,48.0,26.0,14.0,28.0,22.0,9.0,1228
-601,2023-01-14,92,7.873,PLane1,9.0,9.0,4.0,2.0,2.0,3.0,16.0,60.0,79.0,69.0,111.0,115.0,99.0,122.0,151.0,130.0,84.0,41.0,25.0,18.0,16.0,21.0,16.0,3.0,1205
-601,2023-01-15,92,7.873,NLane1,4.0,2.0,3.0,3.0,1.0,1.0,2.0,4.0,14.0,17.0,40.0,52.0,40.0,84.0,92.0,100.0,125.0,126.0,61.0,16.0,20.0,13.0,12.0,11.0,843
-601,2023-01-15,92,7.873,PLane1,4.0,2.0,4.0,1.0,0.0,2.0,4.0,9.0,20.0,43.0,38.0,68.0,72.0,86.0,116.0,113.0,108.0,66.0,13.0,19.0,14.0,12.0,7.0,6.0,827
-601,2023-01-16,92,7.873,NLane1,4.0,3.0,1.0,0.0,0.0,0.0,4.0,1.0,5.0,22.0,43.0,93.0,96.0,125.0,103.0,138.0,106.0,100.0,53.0,17.0,15.0,10.0,6.0,5.0,950
-601,2023-01-16,92,7.873,PLane1,2.0,3.0,0.0,0.0,0.0,2.0,9.0,24.0,55.0,79.0,90.0,109.0,123.0,114.0,109.0,74.0,63.0,40.0,23.0,7.0,9.0,5.0,3.0,4.0,947
-601,2023-01-19,92,7.873,NLane1,0.0,2.0,1.0,1.0,1.0,0.0,1.0,5.0,9.0,13.0,21.0,22.0,28.0,33.0,27.0,30.0,25.0,31.0,38.0,7.0,7.0,15.0,8.0,2.0,327
-601,2023-01-19,92,7.873,PLane1,1.0,1.0,1.0,0.0,0.0,3.0,6.0,12.0,23.0,27.0,21.0,23.0,26.0,21.0,16.0,33.0,34.0,29.0,16.0,9.0,10.0,9.0,2.0,3.0,326
-601,2023-01-20,92,7.873,NLane1,3.0,1.0,0.0,0.0,0.0,2.0,1.0,7.0,15.0,20.0,18.0,30.0,37.0,36.0,48.0,66.0,72.0,88.0,31.0,20.0,11.0,28.0,32.0,14.0,580
-601,2023-01-20,92,7.873,PLane1,2.0,0.0,0.0,0.0,2.0,1.0,5.0,18.0,30.0,49.0,32.0,32.0,29.0,71.0,53.0,70.0,61.0,46.0,17.0,20.0,19.0,29.0,19.0,12.0,617
-601,2023-01-21,92,7.873,NLane1,13.0,3.0,4.0,2.0,1.0,0.0,4.0,5.0,20.0,43.0,65.0,90.0,115.0,134.0,153.0,123.0,148.0,119.0,45.0,17.0,24.0,24.0,27.0,9.0,1188
-601,2023-01-21,92,7.873,PLane1,6.0,3.0,1.0,0.0,4.0,2.0,24.0,62.0,64.0,68.0,94.0,106.0,108.0,134.0,129.0,116.0,70.0,49.0,14.0,29.0,25.0,26.0,9.0,3.0,1146
-601,2023-01-23,92,7.873,NLane1,2.0,4.0,1.0,1.0,0.0,0.0,1.0,2.0,4.0,11.0,13.0,18.0,23.0,37.0,50.0,24.0,54.0,44.0,31.0,10.0,10.0,18.0,8.0,5.0,371
-601,2023-01-23,92,7.873,PLane1,2.0,3.0,1.0,0.0,0.0,1.0,4.0,5.0,12.0,18.0,15.0,38.0,34.0,55.0,12.0,38.0,50.0,29.0,10.0,10.0,14.0,9.0,6.0,5.0,371
-601,2023-01-24,92,7.873,NLane1,2.0,6.0,0.0,0.0,0.0,2.0,2.0,4.0,5.0,13.0,15.0,22.0,36.0,28.0,22.0,31.0,32.0,43.0,15.0,10.0,14.0,14.0,6.0,2.0,324
-601,2023-01-24,92,7.873,PLane1,3.0,2.0,0.0,0.0,0.0,5.0,3.0,11.0,15.0,20.0,22.0,20.0,32.0,36.0,20.0,35.0,31.0,18.0,17.0,16.0,6.0,9.0,4.0,5.0,330
-601,2023-01-25,92,7.873,NLane1,3.0,0.0,7.0,6.0,0.0,3.0,0.0,3.0,2.0,8.0,13.0,17.0,21.0,26.0,32.0,42.0,29.0,42.0,33.0,18.0,28.0,19.0,4.0,3.0,359
-601,2023-01-25,92,7.873,PLane1,1.0,4.0,3.0,1.0,1.0,0.0,2.0,3.0,10.0,20.0,16.0,22.0,35.0,38.0,36.0,38.0,30.0,24.0,37.0,20.0,7.0,5.0,1.0,1.0,355
-601,2023-01-26,92,7.873,NLane1,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,10.0,8.0,17.0,27.0,34.0,31.0,33.0,34.0,48.0,34.0,24.0,11.0,14.0,9.0,13.0,4.0,358
-601,2023-01-26,92,7.873,PLane1,1.0,0.0,2.0,0.0,0.0,6.0,3.0,12.0,17.0,23.0,27.0,18.0,37.0,34.0,20.0,39.0,38.0,23.0,19.0,11.0,7.0,10.0,10.0,2.0,359
-601,2023-01-27,92,7.873,NLane1,1.0,2.0,1.0,0.0,0.0,1.0,2.0,4.0,5.0,3.0,19.0,42.0,28.0,33.0,38.0,51.0,52.0,53.0,30.0,20.0,22.0,24.0,23.0,13.0,467
-601,2023-01-27,92,7.873,PLane1,2.0,1.0,1.0,0.0,1.0,0.0,5.0,11.0,18.0,34.0,25.0,39.0,29.0,34.0,39.0,59.0,43.0,31.0,27.0,32.0,25.0,22.0,14.0,11.0,503
-601,2023-01-28,92,7.873,NLane1,15.0,3.0,4.0,1.0,0.0,0.0,3.0,7.0,29.0,37.0,96.0,82.0,83.0,83.0,125.0,105.0,129.0,127.0,70.0,20.0,26.0,23.0,37.0,18.0,1123
-601,2023-01-28,92,7.873,PLane1,3.0,3.0,2.0,0.0,0.0,2.0,27.0,69.0,57.0,60.0,79.0,57.0,94.0,108.0,125.0,114.0,122.0,62.0,18.0,28.0,22.0,27.0,20.0,9.0,1108
-601,2023-01-29,92,7.873,NLane1,13.0,9.0,1.0,1.0,1.0,1.0,3.0,1.0,10.0,15.0,41.0,84.0,85.0,84.0,68.0,73.0,98.0,74.0,28.0,12.0,4.0,3.0,4.0,2.0,715
-601,2023-01-29,92,7.873,PLane1,12.0,3.0,2.0,1.0,1.0,4.0,7.0,17.0,40.0,39.0,71.0,80.0,75.0,83.0,91.0,58.0,57.0,36.0,8.0,8.0,2.0,4.0,1.0,1.0,701
-601,2023-01-30,92,7.873,NLane1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,9.0,9.0,24.0,23.0,22.0,31.0,35.0,41.0,43.0,23.0,10.0,10.0,9.0,9.0,3.0,307
-601,2023-01-30,92,7.873,PLane1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,10.0,24.0,21.0,19.0,28.0,31.0,30.0,30.0,35.0,28.0,6.0,11.0,16.0,8.0,3.0,1.0,309
-601,2023-01-31,92,7.873,NLane1,2.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,13.0,14.0,17.0,17.0,31.0,25.0,51.0,42.0,36.0,32.0,35.0,9.0,10.0,11.0,6.0,8.0,365
-601,2023-01-31,92,7.873,PLane1,1.0,0.0,1.0,0.0,0.0,3.0,8.0,6.0,18.0,19.0,41.0,32.0,22.0,36.0,30.0,34.0,29.0,34.0,12.0,8.0,11.0,15.0,6.0,5.0,371
-601,2023-02-06,92,7.873,NLane1,1.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,4.0,13.0,14.0,11.0,13.0,33.0,24.0,25.0,34.0,45.0,26.0,13.0,17.0,12.0,14.0,7.0,312
-601,2023-02-06,92,7.873,PLane1,1.0,2.0,0.0,0.0,0.0,1.0,8.0,8.0,7.0,19.0,13.0,19.0,26.0,33.0,23.0,33.0,28.0,33.0,12.0,20.0,10.0,12.0,7.0,3.0,318
-601,2023-02-07,92,7.873,NLane1,5.0,2.0,2.0,3.0,0.0,0.0,1.0,1.0,12.0,6.0,21.0,25.0,66.0,30.0,36.0,40.0,42.0,43.0,34.0,8.0,34.0,11.0,12.0,5.0,439
-601,2023-02-07,92,7.873,PLane1,1.0,3.0,2.0,0.0,0.0,6.0,11.0,50.0,16.0,28.0,27.0,20.0,30.0,42.0,32.0,35.0,36.0,26.0,30.0,12.0,15.0,7.0,7.0,2.0,438
-601,2023-02-08,92,7.873,NLane1,1.0,3.0,0.0,1.0,1.0,1.0,1.0,3.0,14.0,15.0,20.0,28.0,39.0,39.0,46.0,30.0,37.0,15.0,22.0,8.0,17.0,18.0,9.0,7.0,375
-601,2023-02-08,92,7.873,PLane1,0.0,3.0,1.0,1.0,0.0,1.0,4.0,16.0,22.0,25.0,33.0,35.0,33.0,39.0,37.0,29.0,19.0,14.0,16.0,8.0,21.0,8.0,12.0,1.0,378
-601,2023-02-09,92,7.873,NLane1,9.0,4.0,2.0,2.0,1.0,0.0,0.0,2.0,12.0,19.0,16.0,38.0,32.0,30.0,52.0,36.0,55.0,41.0,37.0,17.0,14.0,15.0,5.0,5.0,444
-601,2023-02-09,92,7.873,PLane1,8.0,2.0,1.0,1.0,1.0,5.0,2.0,10.0,20.0,33.0,40.0,25.0,25.0,46.0,44.0,47.0,33.0,38.0,22.0,15.0,7.0,9.0,6.0,2.0,442
-601,2023-02-10,92,7.873,NLane1,2.0,1.0,3.0,2.0,1.0,0.0,2.0,4.0,15.0,17.0,26.0,38.0,40.0,45.0,47.0,53.0,96.0,81.0,32.0,22.0,27.0,23.0,21.0,20.0,618
-601,2023-02-10,92,7.873,PLane1,1.0,4.0,1.0,0.0,3.0,0.0,9.0,15.0,26.0,39.0,40.0,49.0,46.0,50.0,37.0,90.0,70.0,66.0,26.0,29.0,18.0,21.0,17.0,19.0,676
-601,2023-02-11,92,7.873,NLane1,19.0,4.0,6.0,4.0,0.0,0.0,1.0,6.0,18.0,35.0,72.0,85.0,105.0,93.0,79.0,99.0,110.0,158.0,77.0,35.0,24.0,27.0,13.0,24.0,1094
-601,2023-02-11,92,7.873,PLane1,9.0,5.0,4.0,0.0,0.0,2.0,23.0,61.0,58.0,59.0,80.0,79.0,86.0,67.0,96.0,113.0,105.0,74.0,27.0,42.0,18.0,14.0,10.0,18.0,1050
-601,2023-02-12,92,7.873,NLane1,10.0,5.0,1.0,0.0,1.0,0.0,0.0,5.0,15.0,25.0,58.0,65.0,99.0,82.0,112.0,103.0,130.0,80.0,51.0,14.0,10.0,20.0,6.0,7.0,899
-601,2023-02-12,92,7.873,PLane1,3.0,3.0,1.0,1.0,0.0,3.0,10.0,21.0,45.0,67.0,65.0,86.0,107.0,91.0,106.0,93.0,67.0,48.0,21.0,11.0,13.0,15.0,8.0,3.0,888
-601,2023-02-13,92,7.873,NLane1,1.0,5.0,2.0,1.0,0.0,0.0,1.0,2.0,14.0,11.0,22.0,27.0,27.0,38.0,37.0,64.0,52.0,41.0,35.0,11.0,15.0,16.0,9.0,5.0,436
-601,2023-02-13,92,7.873,PLane1,4.0,2.0,1.0,0.0,0.0,1.0,8.0,11.0,15.0,23.0,31.0,33.0,33.0,43.0,44.0,52.0,38.0,36.0,16.0,10.0,12.0,13.0,8.0,3.0,437
-601,2023-02-14,92,7.873,NLane1,2.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,7.0,14.0,29.0,27.0,34.0,35.0,27.0,31.0,47.0,33.0,26.0,21.0,27.0,21.0,16.0,11.0,415
-601,2023-02-14,92,7.873,PLane1,2.0,0.0,0.0,1.0,1.0,2.0,2.0,17.0,18.0,34.0,21.0,30.0,32.0,28.0,21.0,45.0,32.0,34.0,25.0,19.0,28.0,14.0,9.0,6.0,421
-601,2023-02-15,92,7.873,NLane1,7.0,3.0,0.0,0.0,1.0,3.0,0.0,5.0,6.0,7.0,21.0,26.0,22.0,19.0,20.0,43.0,26.0,32.0,28.0,11.0,27.0,20.0,12.0,10.0,349
-601,2023-02-15,92,7.873,PLane1,3.0,1.0,0.0,0.0,2.0,3.0,0.0,12.0,18.0,17.0,20.0,23.0,11.0,28.0,37.0,32.0,24.0,19.0,42.0,12.0,14.0,10.0,10.0,9.0,347
-601,2023-02-16,92,7.873,NLane1,7.0,0.0,1.0,0.0,0.0,1.0,2.0,6.0,10.0,13.0,17.0,24.0,20.0,43.0,27.0,37.0,45.0,43.0,32.0,22.0,22.0,14.0,11.0,18.0,415
-601,2023-02-16,92,7.873,PLane1,1.0,0.0,0.0,0.0,0.0,2.0,6.0,6.0,19.0,25.0,23.0,23.0,26.0,43.0,35.0,31.0,43.0,38.0,15.0,22.0,19.0,11.0,13.0,5.0,406
-601,2023-02-17,92,7.873,NLane1,5.0,4.0,2.0,3.0,1.0,1.0,1.0,2.0,6.0,11.0,20.0,41.0,36.0,39.0,49.0,53.0,87.0,77.0,53.0,19.0,25.0,27.0,28.0,17.0,607
-601,2023-02-17,92,7.873,PLane1,6.0,2.0,3.0,1.0,2.0,1.0,4.0,19.0,29.0,31.0,27.0,41.0,44.0,55.0,62.0,78.0,71.0,73.0,29.0,17.0,23.0,26.0,13.0,9.0,666
-601,2023-02-18,92,7.873,NLane1,9.0,10.0,2.0,2.0,1.0,0.0,2.0,7.0,21.0,46.0,66.0,81.0,120.0,86.0,127.0,154.0,135.0,139.0,82.0,43.0,18.0,30.0,35.0,12.0,1228
-601,2023-02-18,92,7.873,PLane1,4.0,5.0,1.0,0.0,2.0,6.0,21.0,50.0,49.0,56.0,103.0,89.0,98.0,126.0,130.0,131.0,112.0,73.0,32.0,27.0,20.0,22.0,21.0,4.0,1182
-601,2023-02-20,92,7.873,NLane1,9.0,5.0,1.0,0.0,2.0,0.0,1.0,4.0,7.0,23.0,36.0,59.0,82.0,83.0,85.0,106.0,88.0,86.0,50.0,24.0,16.0,23.0,15.0,5.0,810
-601,2023-02-20,92,7.873,PLane1,4.0,1.0,0.0,0.0,1.0,2.0,10.0,28.0,27.0,52.0,68.0,70.0,80.0,86.0,97.0,97.0,50.0,38.0,29.0,21.0,16.0,11.0,6.0,3.0,797
-601,2023-03-02,92,7.873,NLane1,2.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,11.0,10.0,25.0,22.0,18.0,43.0,35.0,34.0,52.0,59.0,29.0,21.0,15.0,20.0,10.0,4.0,416
-601,2023-03-02,92,7.873,PLane1,2.0,0.0,1.0,0.0,0.0,7.0,3.0,20.0,26.0,23.0,48.0,28.0,27.0,30.0,28.0,29.0,47.0,25.0,25.0,16.0,17.0,15.0,4.0,4.0,425
-601,2023-03-03,92,7.873,NLane1,5.0,3.0,6.0,0.0,0.0,0.0,0.0,5.0,16.0,8.0,22.0,31.0,22.0,34.0,42.0,48.0,52.0,48.0,52.0,28.0,21.0,22.0,35.0,21.0,521
-601,2023-03-03,92,7.873,PLane1,3.0,2.0,3.0,0.0,0.0,0.0,15.0,15.0,14.0,28.0,21.0,20.0,33.0,44.0,50.0,52.0,48.0,64.0,35.0,26.0,22.0,30.0,27.0,11.0,563
-601,2023-03-04,92,7.873,NLane1,10.0,10.0,4.0,2.0,1.0,1.0,3.0,19.0,21.0,23.0,68.0,74.0,83.0,88.0,92.0,113.0,93.0,81.0,47.0,30.0,22.0,22.0,23.0,6.0,936
-601,2023-03-04,92,7.873,PLane1,10.0,4.0,2.0,1.0,2.0,10.0,39.0,37.0,36.0,44.0,79.0,56.0,89.0,106.0,91.0,80.0,67.0,49.0,23.0,20.0,24.0,25.0,11.0,2.0,907
-601,2023-03-05,92,7.873,NLane1,3.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,8.0,12.0,30.0,64.0,47.0,75.0,109.0,129.0,145.0,109.0,86.0,31.0,17.0,16.0,5.0,5.0,898
-601,2023-03-05,92,7.873,PLane1,2.0,1.0,0.0,0.0,1.0,3.0,6.0,9.0,16.0,50.0,48.0,68.0,64.0,92.0,114.0,129.0,120.0,86.0,36.0,19.0,17.0,8.0,3.0,2.0,894
-601,2023-03-06,92,7.873,NLane1,1.0,2.0,0.0,0.0,1.0,0.0,2.0,8.0,3.0,12.0,11.0,15.0,33.0,19.0,34.0,29.0,39.0,45.0,34.0,18.0,17.0,13.0,16.0,11.0,363
-601,2023-03-06,92,7.873,PLane1,0.0,1.0,0.0,0.0,2.0,1.0,3.0,10.0,12.0,9.0,26.0,21.0,22.0,29.0,42.0,37.0,42.0,20.0,19.0,8.0,21.0,15.0,10.0,5.0,355
-601,2023-03-07,92,7.873,NLane1,1.0,1.0,3.0,1.0,1.0,0.0,1.0,3.0,5.0,17.0,11.0,18.0,25.0,27.0,32.0,51.0,47.0,46.0,44.0,20.0,14.0,9.0,15.0,11.0,403
-601,2023-03-07,92,7.873,PLane1,1.0,3.0,0.0,0.0,0.0,5.0,5.0,12.0,9.0,30.0,18.0,25.0,25.0,47.0,39.0,37.0,32.0,39.0,24.0,16.0,12.0,7.0,17.0,8.0,411
-601,2023-03-08,92,7.873,NLane1,4.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,9.0,13.0,13.0,33.0,35.0,26.0,43.0,40.0,44.0,30.0,23.0,19.0,14.0,7.0,6.0,4.0,370
-601,2023-03-08,92,7.873,PLane1,0.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,22.0,33.0,30.0,22.0,28.0,40.0,43.0,29.0,30.0,22.0,22.0,10.0,7.0,4.0,5.0,2.0,363
-601,2023-03-09,92,7.873,NLane1,2.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,6.0,13.0,19.0,27.0,37.0,47.0,56.0,55.0,48.0,59.0,44.0,21.0,20.0,12.0,18.0,9.0,499
-601,2023-03-09,92,7.873,PLane1,2.0,1.0,0.0,1.0,1.0,2.0,2.0,15.0,28.0,27.0,44.0,35.0,40.0,50.0,40.0,56.0,41.0,36.0,20.0,17.0,15.0,15.0,10.0,3.0,501
-601,2023-03-10,92,7.873,NLane1,3.0,5.0,1.0,3.0,0.0,0.0,0.0,9.0,9.0,18.0,20.0,31.0,18.0,39.0,29.0,52.0,45.0,35.0,35.0,19.0,18.0,14.0,10.0,7.0,420
-601,2023-03-10,92,7.873,PLane1,5.0,3.0,2.0,2.0,0.0,1.0,3.0,13.0,16.0,27.0,19.0,27.0,28.0,39.0,42.0,38.0,46.0,30.0,24.0,23.0,16.0,15.0,5.0,2.0,426
-601,2023-03-12,92,7.873,NLane1,19.0,9.0,,20.0,2.0,3.0,2.0,5.0,12.0,10.0,36.0,40.0,50.0,73.0,90.0,120.0,120.0,101.0,95.0,90.0,39.0,19.0,20.0,17.0,992
-601,2023-03-12,92,7.873,PLane1,14.0,5.0,,8.0,1.0,2.0,6.0,11.0,23.0,44.0,28.0,59.0,60.0,88.0,95.0,128.0,90.0,96.0,85.0,52.0,26.0,19.0,20.0,17.0,977
-601,2023-03-13,92,7.873,NLane1,12.0,4.0,1.0,2.0,1.0,4.0,0.0,4.0,7.0,13.0,12.0,27.0,32.0,47.0,55.0,59.0,67.0,55.0,59.0,55.0,22.0,17.0,6.0,5.0,566
-601,2023-03-13,92,7.873,PLane1,2.0,2.0,2.0,2.0,0.0,2.0,6.0,13.0,14.0,22.0,26.0,35.0,49.0,55.0,58.0,46.0,50.0,47.0,51.0,32.0,15.0,15.0,7.0,1.0,552
-601,2023-03-16,92,7.873,NLane1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,7.0,20.0,16.0,35.0,40.0,34.0,44.0,51.0,48.0,63.0,51.0,27.0,17.0,15.0,7.0,483
-601,2023-03-16,92,7.873,PLane1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,25.0,25.0,24.0,37.0,47.0,34.0,47.0,55.0,56.0,44.0,38.0,13.0,17.0,10.0,6.0,490
-601,2023-03-17,92,7.873,NLane1,6.0,3.0,2.0,2.0,0.0,1.0,2.0,1.0,13.0,19.0,23.0,39.0,32.0,47.0,54.0,50.0,64.0,47.0,76.0,56.0,36.0,33.0,40.0,37.0,683
-601,2023-03-17,92,7.873,PLane1,3.0,3.0,0.0,1.0,0.0,3.0,3.0,9.0,36.0,33.0,29.0,35.0,37.0,50.0,59.0,70.0,49.0,76.0,57.0,49.0,39.0,31.0,24.0,17.0,713
-601,2023-03-18,92,7.873,NLane1,12.0,6.0,6.0,5.0,0.0,0.0,2.0,11.0,19.0,33.0,48.0,69.0,89.0,72.0,117.0,122.0,102.0,112.0,93.0,84.0,43.0,23.0,41.0,34.0,1143
-601,2023-03-18,92,7.873,PLane1,8.0,8.0,4.0,0.0,0.0,8.0,24.0,47.0,33.0,64.0,58.0,68.0,84.0,84.0,108.0,116.0,86.0,104.0,65.0,56.0,30.0,37.0,27.0,20.0,1139
-601,2023-03-19,92,7.873,NLane1,28.0,5.0,3.0,1.0,0.0,0.0,3.0,4.0,10.0,12.0,44.0,48.0,86.0,102.0,142.0,106.0,147.0,105.0,93.0,69.0,30.0,13.0,13.0,6.0,1070
-601,2023-03-19,92,7.873,PLane1,12.0,3.0,0.0,0.0,1.0,2.0,2.0,20.0,18.0,47.0,57.0,70.0,101.0,139.0,103.0,133.0,114.0,75.0,69.0,42.0,20.0,10.0,9.0,3.0,1050
-601,2023-03-20,92,7.873,NLane1,3.0,2.0,1.0,0.0,0.0,0.0,3.0,4.0,11.0,10.0,8.0,17.0,25.0,29.0,34.0,22.0,22.0,25.0,33.0,33.0,26.0,20.0,11.0,6.0,345
-601,2023-03-20,92,7.873,PLane1,1.0,3.0,1.0,0.0,0.0,2.0,4.0,11.0,17.0,14.0,11.0,24.0,24.0,33.0,27.0,14.0,27.0,30.0,27.0,32.0,24.0,11.0,5.0,5.0,347
-601,2023-03-21,92,7.873,NLane1,4.0,2.0,0.0,0.0,1.0,1.0,0.0,4.0,7.0,12.0,16.0,22.0,47.0,23.0,32.0,26.0,51.0,40.0,35.0,34.0,24.0,20.0,12.0,3.0,416
-601,2023-03-21,92,7.873,PLane1,3.0,2.0,0.0,0.0,0.0,6.0,2.0,13.0,8.0,16.0,22.0,34.0,36.0,27.0,29.0,41.0,44.0,31.0,26.0,33.0,18.0,8.0,9.0,1.0,409
-601,2023-03-22,92,7.873,NLane1,1.0,2.0,2.0,2.0,0.0,1.0,4.0,2.0,8.0,16.0,17.0,19.0,23.0,25.0,37.0,13.0,23.0,19.0,26.0,33.0,37.0,11.0,12.0,7.0,340
