STATION,DATE,ROUTE,MP,LANE,H0000,H0100,H0200,H0300,H0400,H0500,H0600,H0700,H0800,H0900,H1000,H1100,H1200,H1300,H1400,H1500,H1600,H1700,H1800,H1900,H2000,H2100,H2200,H2300,TOTAL
-656,2023-01-20,129,5.369,NLane2,,,,,,,,,,,,,,313.0,500.0,552.0,515.0,468.0,455.0,298.0,260.0,268.0,185.0,101.0,3915
-656,2023-01-20,129,5.369,NLane3,,,,,,,,,,,,,,4.0,4.0,14.0,9.0,6.0,3.0,2.0,2.0,3.0,2.0,1.0,50
-656,2023-01-20,129,5.369,PLane1,,,,,,,,,,,,,,335.0,489.0,600.0,510.0,526.0,461.0,330.0,302.0,266.0,244.0,124.0,4187
-656,2023-01-20,129,5.369,PLane2,,,,,,,,,,,,,,292.0,515.0,577.0,529.0,559.0,505.0,366.0,295.0,240.0,228.0,114.0,4220
-656,2023-01-23,129,5.369,NLane1,,,,,,,,,,,220.0,302.0,293.0,359.0,374.0,444.0,439.0,390.0,388.0,235.0,209.0,163.0,81.0,36.0,3933
-656,2023-01-23,129,5.369,NLane2,,,,,,,,,,,256.0,351.0,335.0,394.0,475.0,546.0,513.0,489.0,420.0,273.0,234.0,170.0,109.0,50.0,4615
-656,2023-01-23,129,5.369,NLane3,,,,,,,,,,,8.0,6.0,6.0,5.0,10.0,10.0,8.0,10.0,5.0,0.0,1.0,0.0,1.0,0.0,70
-656,2023-01-23,129,5.369,PLane1,,,,,,,,,,,214.0,331.0,414.0,353.0,461.0,545.0,525.0,561.0,496.0,344.0,301.0,214.0,111.0,50.0,4920
-656,2023-01-23,129,5.369,PLane2,,,,,,,,,,,193.0,313.0,354.0,307.0,423.0,521.0,496.0,587.0,501.0,328.0,235.0,188.0,98.0,43.0,4587
-656,2023-01-26,129,5.369,NLane1,20.0,5.0,6.0,9.0,54.0,87.0,,,,,,,,,,,,,,,,,,,181
-656,2023-01-26,129,5.369,NLane2,17.0,19.0,9.0,3.0,29.0,51.0,,,,,,,,,,,,,,,,,,,128
-656,2023-01-26,129,5.369,NLane3,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0
-656,2023-01-26,129,5.369,PLane1,35.0,19.0,11.0,8.0,21.0,27.0,,,,,,,,,,,,,,,,,,,121
-656,2023-01-26,129,5.369,PLane2,21.0,5.0,9.0,7.0,11.0,24.0,,,,,,,,,,,,,,,,,,,77
-656,2023-04-18,129,5.369,NLane1,16.0,8.0,3.0,12.0,65.0,120.0,187.0,442.0,602.0,458.0,359.0,366.0,422.0,429.0,433.0,494.0,465.0,479.0,428.0,307.0,218.0,191.0,98.0,36.0,6638
-656,2023-04-18,129,5.369,NLane2,12.0,12.0,4.0,8.0,29.0,73.0,175.0,494.0,699.0,475.0,414.0,429.0,423.0,393.0,555.0,574.0,532.0,540.0,454.0,336.0,243.0,229.0,117.0,45.0,7265
-656,2023-04-18,129,5.369,NLane3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,9.0,6.0,8.0,13.0,6.0,9.0,20.0,9.0,12.0,9.0,1.0,1.0,0.0,0.0,0.0,113
-656,2023-04-18,129,5.369,PLane1,28.0,10.0,3.0,4.0,13.0,48.0,148.0,353.0,437.0,382.0,384.0,442.0,390.0,428.0,510.0,630.0,526.0,611.0,472.0,330.0,335.0,300.0,157.0,75.0,7016
-656,2023-04-18,129,5.369,PLane2,21.0,8.0,10.0,3.0,8.0,47.0,145.0,400.0,447.0,334.0,314.0,380.0,384.0,385.0,492.0,612.0,560.0,632.0,536.0,330.0,305.0,237.0,127.0,33.0,6750
-656,2023-05-09,129,5.369,NLane1,24.0,8.0,4.0,7.0,19.0,93.0,182.0,409.0,542.0,417.0,348.0,396.0,381.0,369.0,457.0,432.0,486.0,479.0,473.0,370.0,286.0,228.0,89.0,35.0,6534
-656,2023-05-09,129,5.369,NLane2,24.0,10.0,5.0,4.0,16.0,66.0,165.0,468.0,684.0,483.0,423.0,456.0,455.0,438.0,593.0,569.0,538.0,565.0,505.0,411.0,348.0,221.0,112.0,48.0,7607
-656,2023-05-09,129,5.369,NLane3,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,4.0,6.0,9.0,7.0,10.0,12.0,8.0,10.0,12.0,7.0,3.0,3.0,2.0,0.0,1.0,104
-656,2023-05-09,129,5.369,PLane1,23.0,12.0,3.0,9.0,20.0,64.0,161.0,341.0,456.0,402.0,367.0,433.0,451.0,414.0,536.0,651.0,553.0,602.0,521.0,402.0,322.0,293.0,136.0,66.0,7238
-656,2023-05-09,129,5.369,PLane2,21.0,6.0,5.0,5.0,15.0,46.0,140.0,374.0,468.0,329.0,307.0,386.0,381.0,374.0,475.0,616.0,546.0,664.0,564.0,341.0,267.0,259.0,135.0,59.0,6783
-656,2023-05-10,129,5.369,NLane1,22.0,3.0,4.0,9.0,14.0,94.0,155.0,375.0,553.0,431.0,355.0,378.0,426.0,399.0,442.0,512.0,465.0,570.0,499.0,292.0,245.0,183.0,96.0,42.0,6564
-656,2023-05-10,129,5.369,NLane2,25.0,7.0,5.0,5.0,19.0,84.0,154.0,451.0,698.0,484.0,382.0,414.0,515.0,501.0,493.0,665.0,562.0,645.0,574.0,355.0,309.0,196.0,106.0,49.0,7698
-656,2023-05-10,129,5.369,NLane3,1.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,9.0,4.0,3.0,9.0,5.0,7.0,6.0,10.0,16.0,7.0,9.0,6.0,7.0,0.0,1.0,2.0,113
-656,2023-05-10,129,5.369,PLane1,32.0,14.0,5.0,6.0,20.0,51.0,173.0,344.0,456.0,370.0,336.0,439.0,483.0,469.0,455.0,587.0,570.0,612.0,489.0,405.0,343.0,262.0,152.0,62.0,7135
-656,2023-05-10,129,5.369,PLane2,24.0,10.0,9.0,7.0,15.0,40.0,139.0,401.0,441.0,334.0,311.0,418.0,470.0,487.0,415.0,597.0,544.0,644.0,553.0,370.0,333.0,182.0,143.0,53.0,6940
-656,2023-06-22,129,5.369,NLane1,34.0,12.0,7.0,11.0,61.0,99.0,191.0,319.0,470.0,471.0,404.0,413.0,416.0,478.0,376.0,378.0,483.0,513.0,435.0,371.0,330.0,270.0,171.0,89.0,6802
-656,2023-06-22,129,5.369,NLane2,48.0,10.0,11.0,7.0,15.0,78.0,158.0,312.0,534.0,461.0,453.0,434.0,452.0,487.0,437.0,469.0,517.0,544.0,500.0,405.0,388.0,332.0,175.0,107.0,7334
-656,2023-06-22,129,5.369,NLane3,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,7.0,8.0,2.0,6.0,8.0,9.0,3.0,9.0,7.0,12.0,5.0,6.0,2.0,4.0,0.0,1.0,95
-656,2023-06-22,129,5.369,PLane1,44.0,23.0,10.0,9.0,17.0,61.0,149.0,295.0,335.0,379.0,387.0,440.0,492.0,477.0,500.0,469.0,558.0,567.0,558.0,457.0,338.0,321.0,252.0,104.0,7242
-656,2023-06-22,129,5.369,PLane2,46.0,24.0,8.0,5.0,11.0,49.0,130.0,268.0,343.0,385.0,369.0,395.0,457.0,461.0,471.0,482.0,531.0,599.0,540.0,386.0,314.0,293.0,235.0,92.0,6894
-656,2023-08-08,129,5.369,NLane1,35.0,9.0,4.0,10.0,66.0,114.0,208.0,357.0,486.0,447.0,429.0,428.0,426.0,451.0,400.0,386.0,433.0,462.0,445.0,362.0,274.0,229.0,140.0,60.0,6661
-656,2023-08-08,129,5.369,NLane2,45.0,11.0,7.0,8.0,25.0,79.0,167.0,359.0,538.0,465.0,471.0,432.0,447.0,513.0,463.0,478.0,500.0,527.0,514.0,362.0,296.0,248.0,174.0,85.0,7214
-656,2023-08-08,129,5.369,NLane3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,3.0,12.0,10.0,8.0,11.0,11.0,12.0,12.0,14.0,9.0,16.0,6.0,4.0,1.0,2.0,0.0,137
-656,2023-08-08,129,5.369,PLane1,43.0,17.0,7.0,11.0,19.0,61.0,150.0,296.0,339.0,364.0,398.0,443.0,436.0,453.0,482.0,472.0,560.0,625.0,508.0,406.0,333.0,336.0,188.0,94.0,7041
-656,2023-08-08,129,5.369,PLane2,37.0,18.0,7.0,5.0,12.0,50.0,127.0,271.0,328.0,329.0,364.0,414.0,425.0,446.0,451.0,461.0,532.0,624.0,482.0,383.0,332.0,292.0,172.0,95.0,6657
-656,2023-08-17,129,5.369,NLane1,23.0,11.0,7.0,7.0,65.0,125.0,204.0,431.0,554.0,473.0,398.0,377.0,404.0,452.0,446.0,511.0,464.0,529.0,418.0,294.0,264.0,242.0,145.0,61.0,6905
-656,2023-08-17,129,5.369,NLane2,37.0,14.0,8.0,9.0,24.0,67.0,175.0,471.0,715.0,507.0,436.0,426.0,420.0,468.0,553.0,590.0,551.0,543.0,437.0,370.0,303.0,247.0,142.0,83.0,7596
-656,2023-08-17,129,5.369,NLane3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,9.0,5.0,6.0,8.0,5.0,4.0,5.0,8.0,9.0,6.0,10.0,6.0,3.0,0.0,2.0,3.0,96
-656,2023-08-17,129,5.369,PLane1,25.0,20.0,9.0,8.0,13.0,52.0,186.0,356.0,480.0,389.0,383.0,352.0,455.0,416.0,509.0,633.0,553.0,615.0,540.0,372.0,358.0,308.0,205.0,82.0,7319
-656,2023-08-17,129,5.369,PLane2,34.0,10.0,9.0,16.0,14.0,50.0,162.0,391.0,466.0,372.0,325.0,367.0,402.0,380.0,534.0,623.0,533.0,682.0,538.0,313.0,316.0,277.0,169.0,80.0,7063
-656,2023-08-18,129,5.369,NLane1,30.0,9.0,5.0,14.0,65.0,123.0,218.0,414.0,538.0,474.0,404.0,395.0,454.0,426.0,402.0,481.0,457.0,517.0,471.0,314.0,263.0,216.0,323.0,132.0,7145
-656,2023-08-18,129,5.369,NLane2,31.0,25.0,9.0,11.0,24.0,93.0,167.0,460.0,645.0,502.0,431.0,452.0,482.0,466.0,506.0,579.0,473.0,570.0,490.0,396.0,305.0,260.0,339.0,136.0,7852
-656,2023-08-18,129,5.369,NLane3,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,4.0,6.0,3.0,6.0,8.0,7.0,11.0,10.0,8.0,7.0,4.0,1.0,2.0,2.0,3.0,2.0,92
-656,2023-08-18,129,5.369,PLane1,45.0,23.0,7.0,12.0,16.0,62.0,172.0,353.0,458.0,390.0,401.0,402.0,478.0,460.0,522.0,603.0,558.0,546.0,542.0,390.0,311.0,279.0,268.0,150.0,7448
-656,2023-08-18,129,5.369,PLane2,47.0,24.0,8.0,4.0,12.0,44.0,151.0,360.0,435.0,326.0,355.0,375.0,466.0,413.0,517.0,632.0,529.0,586.0,605.0,394.0,288.0,299.0,221.0,141.0,7232
-656,2023-08-31,129,5.369,NLane1,23.0,17.0,4.0,10.0,70.0,125.0,218.0,455.0,570.0,512.0,373.0,366.0,442.0,430.0,451.0,456.0,469.0,531.0,489.0,417.0,354.0,236.0,147.0,56.0,7221
-656,2023-08-31,129,5.369,NLane2,34.0,17.0,5.0,5.0,31.0,84.0,160.0,507.0,707.0,541.0,415.0,437.0,468.0,490.0,545.0,561.0,537.0,585.0,517.0,456.0,386.0,282.0,142.0,75.0,7987
-656,2023-08-31,129,5.369,NLane3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,9.0,7.0,7.0,5.0,7.0,9.0,9.0,12.0,16.0,12.0,7.0,2.0,3.0,4.0,2.0,1.0,119
-656,2023-08-31,129,5.369,PLane1,36.0,21.0,10.0,9.0,14.0,63.0,182.0,361.0,459.0,381.0,388.0,426.0,467.0,425.0,559.0,626.0,558.0,643.0,549.0,442.0,401.0,284.0,193.0,104.0,7601
-656,2023-08-31,129,5.369,PLane2,49.0,22.0,17.0,9.0,9.0,55.0,185.0,368.0,465.0,358.0,333.0,398.0,455.0,389.0,530.0,663.0,583.0,723.0,567.0,407.0,356.0,291.0,173.0,75.0,7480
-656,2023-11-30,129,5.369,NLane1,17.0,8.0,5.0,9.0,76.0,133.0,191.0,413.0,581.0,514.0,391.0,344.0,397.0,398.0,442.0,464.0,475.0,509.0,466.0,324.0,267.0,206.0,104.0,33.0,6767
-656,2023-11-30,129,5.369,NLane2,18.0,7.0,5.0,8.0,27.0,86.0,151.0,472.0,705.0,503.0,393.0,457.0,406.0,410.0,529.0,564.0,554.0,539.0,421.0,287.0,254.0,193.0,116.0,60.0,7165
-656,2023-11-30,129,5.369,NLane3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,9.0,7.0,12.0,4.0,8.0,8.0,10.0,12.0,5.0,7.0,4.0,3.0,4.0,0.0,0.0,102
-656,2023-11-30,129,5.369,PLane1,32.0,19.0,6.0,6.0,12.0,41.0,126.0,311.0,429.0,316.0,337.0,414.0,419.0,415.0,530.0,594.0,573.0,626.0,501.0,327.0,344.0,275.0,150.0,46.0,6849
-656,2023-11-30,129,5.369,PLane2,43.0,16.0,5.0,3.0,15.0,53.0,138.0,334.0,419.0,389.0,367.0,373.0,421.0,343.0,509.0,616.0,558.0,643.0,532.0,276.0,295.0,278.0,147.0,54.0,6827
